index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
1572,1000,0.50,500,3,35,1.5000,3.0,72,156.00,12.852493
1573,1000,0.50,500,3,35,1.5000,3.0,73,719.00,1.964106
1574,1000,0.50,500,3,35,1.5000,3.0,74,529.00,8.399249
1575,1000,0.50,500,3,35,1.5000,3.0,75,1049.00,9.912395
1576,1000,0.50,500,3,35,1.5000,3.0,76,223.00,1.275553
1577,1000,0.50,500,3,35,1.5000,3.0,77,67.00,1.388689
1578,1000,0.50,500,3,35,1.5000,3.0,78,209.00,0.705334
1579,1000,0.50,500,3,35,1.5000,3.0,79,148.00,19.556553
1580,1000,0.50,500,3,35,1.5000,3.0,80,67.00,2.682857
1581,1000,0.50,500,3,35,1.5000,3.0,81,132.00,1.098716
1582,1000,0.50,500,3,35,1.5000,3.0,82,108.00,8.818245
1583,1000,0.50,500,3,35,1.5000,3.0,83,301.00,1.899968
1584,1000,0.50,500,3,35,1.5000,3.0,84,130.00,5.517671
1585,1000,0.50,500,3,35,1.5000,3.0,85,141.00,4.875831
1586,1000,0.50,500,3,35,1.5000,3.0,86,164.00,0.688936
1587,1000,0.50,500,3,35,1.5000,3.0,87,275.00,9.114281
1588,1000,0.50,500,3,35,1.5000,3.0,88,99.00,1.384022
1589,1000,0.50,500,3,35,1.5000,3.0,89,168.00,21.202526
1590,1000,0.50,500,3,35,1.5000,3.0,90,114.00,2.868219
1591,1000,0.50,500,3,35,1.5000,3.0,91,119.00,9.391065
1592,1000,0.50,500,3,35,1.5000,3.0,92,1044.00,9.900220
1593,1000,0.50,500,3,35,1.5000,3.0,93,213.00,10.995779
1594,1000,0.50,500,3,35,1.5000,3.0,94,519.00,1.891868
1595,1000,0.50,500,3,35,1.5000,3.0,95,332.00,14.283718
1596,1000,0.50,500,3,35,1.5000,3.0,96,211.00,0.700476
1597,1000,0.50,500,3,35,1.5000,3.0,97,214.00,10.089558
1598,1000,0.50,500,3,35,1.5000,3.0,98,420.00,4.181144
1599,1000,0.50,500,3,35,1.5000,3.0,99,109.00,1.409094
1600,1000,0.50,500,3,35,1.7500,3.5,0,111.00,0.921381
1601,1000,0.50,500,3,35,1.7500,3.5,1,136.00,2.693764
1602,1000,0.50,500,3,35,1.7500,3.5,2,190.00,17.042336
1603,1000,0.50,500,3,35,1.7500,3.5,3,100.00,2.462193
1604,1000,0.50,500,3,35,1.7500,3.5,4,387.00,0.751030
1605,1000,0.50,500,3,35,1.7500,3.5,5,154.00,14.692499
1606,1000,0.50,500,3,35,1.7500,3.5,6,149.00,8.619402
1607,1000,0.50,500,3,35,1.7500,3.5,7,106.00,12.616357
1608,1000,0.50,500,3,35,1.7500,3.5,8,97.00,1.640636
1609,1000,0.50,500,3,35,1.7500,3.5,9,333.00,10.313925
1610,1000,0.50,500,3,35,1.7500,3.5,10,97.00,1.811573
1611,1000,0.50,500,3,35,1.7500,3.5,11,176.00,23.182240
1612,1000,0.50,500,3,35,1.7500,3.5,12,250.00,14.182896
1613,1000,0.50,500,3,35,1.7500,3.5,13,107.00,29.220470
1614,1000,0.50,500,3,35,1.7500,3.5,14,208.00,12.293766
1615,1000,0.50,500,3,35,1.7500,3.5,15,283.00,2.389760
1616,1000,0.50,500,3,35,1.7500,3.5,16,73.00,10.985054
1617,1000,0.50,500,3,35,1.7500,3.5,17,98.00,11.056782
1618,1000,0.50,500,3,35,1.7500,3.5,18,219.00,19.135210
1619,1000,0.50,500,3,35,1.7500,3.5,19,68.00,1.226857
1620,1000,0.50,500,3,35,1.7500,3.5,20,371.00,3.411812
1621,1000,0.50,500,3,35,1.7500,3.5,21,121.00,12.926458
1622,1000,0.50,500,3,35,1.7500,3.5,22,220.00,6.599144
1623,1000,0.50,500,3,35,1.7500,3.5,23,482.00,18.043427
1624,1000,0.50,500,3,35,1.7500,3.5,24,293.00,15.584020
1625,1000,0.50,500,3,35,1.7500,3.5,25,392.00,2.979568
1626,1000,0.50,500,3,35,1.7500,3.5,26,315.00,9.364625
1627,1000,0.50,500,3,35,1.7500,3.5,27,94.00,5.229387
1628,1000,0.50,500,3,35,1.7500,3.5,28,124.00,0.704506
1629,1000,0.50,500,3,35,1.7500,3.5,29,209.00,3.966365
1630,1000,0.50,500,3,35,1.7500,3.5,30,167.00,13.252302
1631,1000,0.50,500,3,35,1.7500,3.5,31,169.00,5.811853
1632,1000,0.50,500,3,35,1.7500,3.5,32,135.00,16.147636
1633,1000,0.50,500,3,35,1.7500,3.5,33,682.00,3.052949
1634,1000,0.50,500,3,35,1.7500,3.5,34,336.00,6.658957
1635,1000,0.50,500,3,35,1.7500,3.5,35,296.00,18.867739
1636,1000,0.50,500,3,35,1.7500,3.5,36,468.00,5.939243
1637,1000,0.50,500,3,35,1.7500,3.5,37,332.00,1.851406
1638,1000,0.50,500,3,35,1.7500,3.5,38,96.00,5.720195
1639,1000,0.50,500,3,35,1.7500,3.5,39,104.00,16.082144
1640,1000,0.50,500,3,35,1.7500,3.5,40,365.00,1.338290
1641,1000,0.50,500,3,35,1.7500,3.5,41,73.00,0.797511
1642,1000,0.50,500,3,35,1.7500,3.5,42,211.00,7.182255
1643,1000,0.50,500,3,35,1.7500,3.5,43,148.00,1.208885
1644,1000,0.50,500,3,35,1.7500,3.5,44,134.00,3.571236
1645,1000,0.50,500,3,35,1.7500,3.5,45,350.00,14.075844
1646,1000,0.50,500,3,35,1.7500,3.5,46,150.00,2.306361
1647,1000,0.50,500,3,35,1.7500,3.5,47,189.00,1.151570
1648,1000,0.50,500,3,35,1.7500,3.5,48,96.00,13.691180
1649,1000,0.50,500,3,35,1.7500,3.5,49,105.00,1.090017
1650,1000,0.50,500,3,35,1.7500,3.5,50,71.00,2.362487
1651,1000,0.50,500,3,35,1.7500,3.5,51,136.00,23.799114
1652,1000,0.50,500,3,35,1.7500,3.5,52,143.00,26.234112
1653,1000,0.50,500,3,35,1.7500,3.5,53,180.00,14.100146
1654,1000,0.50,500,3,35,1.7500,3.5,54,165.00,2.735688
1655,1000,0.50,500,3,35,1.7500,3.5,55,189.00,5.384500
1656,1000,0.50,500,3,35,1.7500,3.5,56,170.00,1.340204
1657,1000,0.50,500,3,35,1.7500,3.5,57,100.00,11.505180
1658,1000,0.50,500,3,35,1.7500,3.5,58,203.00,15.819095
1659,1000,0.50,500,3,35,1.7500,3.5,59,130.00,10.127137
1660,1000,0.50,500,3,35,1.7500,3.5,60,509.00,17.555546
1661,1000,0.50,500,3,35,1.7500,3.5,61,115.00,0.527073
1662,1000,0.50,500,3,35,1.7500,3.5,62,87.00,10.944954
1663,1000,0.50,500,3,35,1.7500,3.5,63,110.00,4.507581
1664,1000,0.50,500,3,35,1.7500,3.5,64,238.00,2.340064
1665,1000,0.50,500,3,35,1.7500,3.5,65,397.00,3.944558
1666,1000,0.50,500,3,35,1.7500,3.5,66,101.00,3.165016
1667,1000,0.50,500,3,35,1.7500,3.5,67,224.00,13.241984
1668,1000,0.50,500,3,35,1.7500,3.5,68,79.00,15.570439
1669,1000,0.50,500,3,35,1.7500,3.5,69,69.00,0.769040
1670,1000,0.50,500,3,35,1.7500,3.5,70,257.00,17.557417
1671,1000,0.50,500,3,35,1.7500,3.5,71,177.00,4.896040
1672,1000,0.50,500,3,35,1.7500,3.5,72,109.00,7.257781
1673,1000,0.50,500,3,35,1.7500,3.5,73,106.00,10.121508
1674,1000,0.50,500,3,35,1.7500,3.5,74,78.00,19.874409
1675,1000,0.50,500,3,35,1.7500,3.5,75,410.00,18.142092
1676,1000,0.50,500,3,35,1.7500,3.5,76,262.00,7.330904
1677,1000,0.50,500,3,35,1.7500,3.5,77,176.00,25.616663
1678,1000,0.50,500,3,35,1.7500,3.5,78,453.00,7.096575
1679,1000,0.50,500,3,35,1.7500,3.5,79,488.00,11.089337
1680,1000,0.50,500,3,35,1.7500,3.5,80,101.00,1.910325
1681,1000,0.50,500,3,35,1.7500,3.5,81,68.00,3.114106
1682,1000,0.50,500,3,35,1.7500,3.5,82,76.00,1.540007
1683,1000,0.50,500,3,35,1.7500,3.5,83,81.00,11.586190
1684,1000,0.50,500,3,35,1.7500,3.5,84,74.00,6.804808
1685,1000,0.50,500,3,35,1.7500,3.5,85,732.00,2.244039
1686,1000,0.50,500,3,35,1.7500,3.5,86,558.00,1.108325
1687,1000,0.50,500,3,35,1.7500,3.5,87,240.00,22.182247
1688,1000,0.50,500,3,35,1.7500,3.5,88,79.00,7.335938
1689,1000,0.50,500,3,35,1.7500,3.5,89,206.00,10.626733
1690,1000,0.50,500,3,35,1.7500,3.5,90,413.00,1.841723
1691,1000,0.50,500,3,35,1.7500,3.5,91,362.00,2.426727
1692,1000,0.50,500,3,35,1.7500,3.5,92,638.00,1.366708
1693,1000,0.50,500,3,35,1.7500,3.5,93,112.00,5.820139
1694,1000,0.50,500,3,35,1.7500,3.5,94,96.00,0.492164
1695,1000,0.50,500,3,35,1.7500,3.5,95,250.00,16.290556
1696,1000,0.50,500,3,35,1.7500,3.5,96,506.00,22.908243
1697,1000,0.50,500,3,35,1.7500,3.5,97,280.00,15.163894
1698,1000,0.50,500,3,35,1.7500,3.5,98,515.00,3.152856
1699,1000,0.50,500,3,35,1.7500,3.5,99,238.00,0.342689
1700,1000,0.50,500,3,35,2.0000,4.0,0,87.00,16.184170
1701,1000,0.50,500,3,35,2.0000,4.0,1,85.00,15.735013
1702,1000,0.50,500,3,35,2.0000,4.0,2,81.00,5.479321
1703,1000,0.50,500,3,35,2.0000,4.0,3,82.00,24.695543
1704,1000,0.50,500,3,35,2.0000,4.0,4,145.00,6.763978
1705,1000,0.50,500,3,35,2.0000,4.0,5,114.00,12.328561
1706,1000,0.50,500,3,35,2.0000,4.0,6,152.00,24.978016
1707,1000,0.50,500,3,35,2.0000,4.0,7,174.00,17.218145
1708,1000,0.50,500,3,35,2.0000,4.0,8,129.00,9.998065
1709,1000,0.50,500,3,35,2.0000,4.0,9,82.00,19.384882
1710,1000,0.50,500,3,35,2.0000,4.0,10,115.00,33.482758
1711,1000,0.50,500,3,35,2.0000,4.0,11,100.00,11.127785
1712,1000,0.50,500,3,35,2.0000,4.0,12,233.00,31.235565
1713,1000,0.50,500,3,35,2.0000,4.0,13,81.00,16.074999
1714,1000,0.50,500,3,35,2.0000,4.0,14,215.00,14.965295
1715,1000,0.50,500,3,35,2.0000,4.0,15,282.00,21.494165
1716,1000,0.50,500,3,35,2.0000,4.0,16,288.00,6.935390
1717,1000,0.50,500,3,35,2.0000,4.0,17,74.00,7.178522
1718,1000,0.50,500,3,35,2.0000,4.0,18,105.00,15.542760
1719,1000,0.50,500,3,35,2.0000,4.0,19,117.00,18.568630
1720,1000,0.50,500,3,35,2.0000,4.0,20,147.00,4.278214
1721,1000,0.50,500,3,35,2.0000,4.0,21,271.00,12.330668
1722,1000,0.50,500,3,35,2.0000,4.0,22,117.00,30.891947
1723,1000,0.50,500,3,35,2.0000,4.0,23,355.00,3.575313
1724,1000,0.50,500,3,35,2.0000,4.0,24,233.00,19.250181
1725,1000,0.50,500,3,35,2.0000,4.0,25,126.00,9.067639
1726,1000,0.50,500,3,35,2.0000,4.0,26,367.00,7.958668
1727,1000,0.50,500,3,35,2.0000,4.0,27,112.00,6.960855
1728,1000,0.50,500,3,35,2.0000,4.0,28,116.00,20.601002
1729,1000,0.50,500,3,35,2.0000,4.0,29,123.00,14.262148
1730,1000,0.50,500,3,35,2.0000,4.0,30,103.00,1.338203
1731,1000,0.50,500,3,35,2.0000,4.0,31,121.00,3.130972
1732,1000,0.50,500,3,35,2.0000,4.0,32,236.00,16.744486
1733,1000,0.50,500,3,35,2.0000,4.0,33,151.00,32.575245
1734,1000,0.50,500,3,35,2.0000,4.0,34,82.00,18.750330
1735,1000,0.50,500,3,35,2.0000,4.0,35,114.00,5.393802
1736,1000,0.50,500,3,35,2.0000,4.0,36,102.00,9.028962
1737,1000,0.50,500,3,35,2.0000,4.0,37,178.00,10.399757
1738,1000,0.50,500,3,35,2.0000,4.0,38,130.00,4.407552
1739,1000,0.50,500,3,35,2.0000,4.0,39,159.00,1.906488
1740,1000,0.50,500,3,35,2.0000,4.0,40,276.00,1.733836
1741,1000,0.50,500,3,35,2.0000,4.0,41,261.00,10.318554
1742,1000,0.50,500,3,35,2.0000,4.0,42,81.00,17.341499
1743,1000,0.50,500,3,35,2.0000,4.0,43,103.00,6.213474
1744,1000,0.50,500,3,35,2.0000,4.0,44,109.00,18.753412
1745,1000,0.50,500,3,35,2.0000,4.0,45,105.00,5.626030
1746,1000,0.50,500,3,35,2.0000,4.0,46,109.00,23.560886
1747,1000,0.50,500,3,35,2.0000,4.0,47,78.00,7.517878
1748,1000,0.50,500,3,35,2.0000,4.0,48,76.00,6.771646
1749,1000,0.50,500,3,35,2.0000,4.0,49,70.00,2.591624
1750,1000,0.50,500,3,35,2.0000,4.0,50,83.00,3.155445
1751,1000,0.50,500,3,35,2.0000,4.0,51,229.00,3.435684
1752,1000,0.50,500,3,35,2.0000,4.0,52,143.00,9.422394
1753,1000,0.50,500,3,35,2.0000,4.0,53,75.00,1.916367
1754,1000,0.50,500,3,35,2.0000,4.0,54,179.00,3.956088
1755,1000,0.50,500,3,35,2.0000,4.0,55,145.00,4.749633
1756,1000,0.50,500,3,35,2.0000,4.0,56,358.00,28.602247
1757,1000,0.50,500,3,35,2.0000,4.0,57,147.00,26.591835
1758,1000,0.50,500,3,35,2.0000,4.0,58,253.00,15.929271
1759,1000,0.50,500,3,35,2.0000,4.0,59,147.00,22.264233
1760,1000,0.50,500,3,35,2.0000,4.0,60,142.00,9.736373
1761,1000,0.50,500,3,35,2.0000,4.0,61,100.00,2.478670
1762,1000,0.50,500,3,35,2.0000,4.0,62,80.00,28.462925
1763,1000,0.50,500,3,35,2.0000,4.0,63,170.00,2.045596
1764,1000,0.50,500,3,35,2.0000,4.0,64,292.00,0.730489
1765,1000,0.50,500,3,35,2.0000,4.0,65,147.00,15.976344
1766,1000,0.50,500,3,35,2.0000,4.0,66,113.00,23.821518
1767,1000,0.50,500,3,35,2.0000,4.0,67,88.00,2.593081
1768,1000,0.50,500,3,35,2.0000,4.0,68,224.00,12.227870
1769,1000,0.50,500,3,35,2.0000,4.0,69,243.00,17.365770
1770,1000,0.50,500,3,35,2.0000,4.0,70,72.00,1.197334
1771,1000,0.50,500,3,35,2.0000,4.0,71,152.00,17.621096
1772,1000,0.50,500,3,35,2.0000,4.0,72,137.00,9.867547
1773,1000,0.50,500,3,35,2.0000,4.0,73,149.00,4.069521
1774,1000,0.50,500,3,35,2.0000,4.0,74,174.00,8.180090
1775,1000,0.50,500,3,35,2.0000,4.0,75,159.00,6.590136
1776,1000,0.50,500,3,35,2.0000,4.0,76,537.00,17.322010
1777,1000,0.50,500,3,35,2.0000,4.0,77,249.00,24.260622
1778,1000,0.50,500,3,35,2.0000,4.0,78,77.00,3.676250
1779,1000,0.50,500,3,35,2.0000,4.0,79,175.00,10.892414
1780,1000,0.50,500,3,35,2.0000,4.0,80,121.00,8.174420
1781,1000,0.50,500,3,35,2.0000,4.0,81,410.00,3.064272
1782,1000,0.50,500,3,35,2.0000,4.0,82,79.00,9.634928
1783,1000,0.50,500,3,35,2.0000,4.0,83,177.00,1.563533
1784,1000,0.50,500,3,35,2.0000,4.0,84,201.00,4.264315
1785,1000,0.50,500,3,35,2.0000,4.0,85,74.00,0.677364
1786,1000,0.50,500,3,35,2.0000,4.0,86,237.00,27.775118
1787,1000,0.50,500,3,35,2.0000,4.0,87,80.00,25.372307
1788,1000,0.50,500,3,35,2.0000,4.0,88,80.00,7.745811
1789,1000,0.50,500,3,35,2.0000,4.0,89,77.00,7.888107
1790,1000,0.50,500,3,35,2.0000,4.0,90,133.00,1.261401
1791,1000,0.50,500,3,35,2.0000,4.0,91,91.00,12.750343
1792,1000,0.50,500,3,35,2.0000,4.0,92,102.00,9.673372
1793,1000,0.50,500,3,35,2.0000,4.0,93,107.00,23.984478
1794,1000,0.50,500,3,35,2.0000,4.0,94,187.00,4.299197
1795,1000,0.50,500,3,35,2.0000,4.0,95,135.00,9.679336
1796,1000,0.50,500,3,35,2.0000,4.0,96,150.00,10.096412
1797,1000,0.50,500,3,35,2.0000,4.0,97,112.00,2.980761
1798,1000,0.50,500,3,35,2.0000,4.0,98,102.00,11.262694
1799,1000,0.50,500,3,35,2.0000,4.0,99,79.00,12.152281
1800,1000,0.50,500,3,35,2.2500,4.5,0,111.00,17.958652
1801,1000,0.50,500,3,35,2.2500,4.5,1,394.00,10.601899
1802,1000,0.50,500,3,35,2.2500,4.5,2,89.00,19.784527
1803,1000,0.50,500,3,35,2.2500,4.5,3,181.00,35.561996
1804,1000,0.50,500,3,35,2.2500,4.5,4,325.00,26.048586
1805,1000,0.50,500,3,35,2.2500,4.5,5,82.00,33.415363
1806,1000,0.50,500,3,35,2.2500,4.5,6,82.00,24.879021
1807,1000,0.50,500,3,35,2.2500,4.5,7,356.00,2.962757
1808,1000,0.50,500,3,35,2.2500,4.5,8,74.00,2.523570
1809,1000,0.50,500,3,35,2.2500,4.5,9,108.00,9.133733
1810,1000,0.50,500,3,35,2.2500,4.5,10,86.00,19.409632
1811,1000,0.50,500,3,35,2.2500,4.5,11,144.00,22.964270
1812,1000,0.50,500,3,35,2.2500,4.5,12,82.00,25.357515
1813,1000,0.50,500,3,35,2.2500,4.5,13,107.00,13.193570
1814,1000,0.50,500,3,35,2.2500,4.5,14,100.00,5.695997
1815,1000,0.50,500,3,35,2.2500,4.5,15,121.00,17.070452
1816,1000,0.50,500,3,35,2.2500,4.5,16,244.00,6.814004
1817,1000,0.50,500,3,35,2.2500,4.5,17,67.00,3.058664
1818,1000,0.50,500,3,35,2.2500,4.5,18,250.00,20.742727
1819,1000,0.50,500,3,35,2.2500,4.5,19,76.00,6.617125
1820,1000,0.50,500,3,35,2.2500,4.5,20,173.00,19.714218
1821,1000,0.50,500,3,35,2.2500,4.5,21,84.00,31.202547
1822,1000,0.50,500,3,35,2.2500,4.5,22,74.00,1.014857
1823,1000,0.50,500,3,35,2.2500,4.5,23,78.00,5.794294
1824,1000,0.50,500,3,35,2.2500,4.5,24,146.00,16.712889
1825,1000,0.50,500,3,35,2.2500,4.5,25,81.00,6.776697
1826,1000,0.50,500,3,35,2.2500,4.5,26,104.00,12.630589
1827,1000,0.50,500,3,35,2.2500,4.5,27,177.00,24.556595
1828,1000,0.50,500,3,35,2.2500,4.5,28,84.00,15.650921
1829,1000,0.50,500,3,35,2.2500,4.5,29,385.00,2.373127
1830,1000,0.50,500,3,35,2.2500,4.5,30,117.00,4.944701
1831,1000,0.50,500,3,35,2.2500,4.5,31,111.00,4.556983
1832,1000,0.50,500,3,35,2.2500,4.5,32,86.00,11.017138
1833,1000,0.50,500,3,35,2.2500,4.5,33,339.00,0.892345
1834,1000,0.50,500,3,35,2.2500,4.5,34,244.00,17.539221
1835,1000,0.50,500,3,35,2.2500,4.5,35,122.00,4.296300
1836,1000,0.50,500,3,35,2.2500,4.5,36,116.00,22.859325
1837,1000,0.50,500,3,35,2.2500,4.5,37,124.00,21.317554
1838,1000,0.50,500,3,35,2.2500,4.5,38,165.00,20.991482
1839,1000,0.50,500,3,35,2.2500,4.5,39,101.00,8.887500
1840,1000,0.50,500,3,35,2.2500,4.5,40,354.00,5.474799
1841,1000,0.50,500,3,35,2.2500,4.5,41,242.00,14.704484
1842,1000,0.50,500,3,35,2.2500,4.5,42,75.00,1.963639
1843,1000,0.50,500,3,35,2.2500,4.5,43,86.00,19.710337
1844,1000,0.50,500,3,35,2.2500,4.5,44,147.00,31.862846
1845,1000,0.50,500,3,35,2.2500,4.5,45,82.00,24.775162
1846,1000,0.50,500,3,35,2.2500,4.5,46,187.00,17.722534
1847,1000,0.50,500,3,35,2.2500,4.5,47,200.00,1.805102
1848,1000,0.50,500,3,35,2.2500,4.5,48,151.00,18.885742
1849,1000,0.50,500,3,35,2.2500,4.5,49,288.00,3.947889
1850,1000,0.50,500,3,35,2.2500,4.5,50,115.00,11.061226
1851,1000,0.50,500,3,35,2.2500,4.5,51,311.00,15.756689
1852,1000,0.50,500,3,35,2.2500,4.5,52,108.00,1.786066
1853,1000,0.50,500,3,35,2.2500,4.5,53,268.00,6.281188
1854,1000,0.50,500,3,35,2.2500,4.5,54,156.00,7.784307
1855,1000,0.50,500,3,35,2.2500,4.5,55,104.00,1.788988
1856,1000,0.50,500,3,35,2.2500,4.5,56,182.00,3.966340
1857,1000,0.50,500,3,35,2.2500,4.5,57,71.00,3.149878
1858,1000,0.50,500,3,35,2.2500,4.5,58,113.00,10.063816
1859,1000,0.50,500,3,35,2.2500,4.5,59,191.00,2.882466
1860,1000,0.50,500,3,35,2.2500,4.5,60,86.00,10.822935
1861,1000,0.50,500,3,35,2.2500,4.5,61,85.00,11.573727
1862,1000,0.50,500,3,35,2.2500,4.5,62,194.00,7.471492
1863,1000,0.50,500,3,35,2.2500,4.5,63,122.00,24.818092
1864,1000,0.50,500,3,35,2.2500,4.5,64,82.00,6.755620
1865,1000,0.50,500,3,35,2.2500,4.5,65,112.00,29.642462
1866,1000,0.50,500,3,35,2.2500,4.5,66,143.00,5.938709
1867,1000,0.50,500,3,35,2.2500,4.5,67,114.00,22.524841
1868,1000,0.50,500,3,35,2.2500,4.5,68,241.00,33.530907
1869,1000,0.50,500,3,35,2.2500,4.5,69,177.00,0.949804
1870,1000,0.50,500,3,35,2.2500,4.5,70,153.00,28.376072
1871,1000,0.50,500,3,35,2.2500,4.5,71,112.00,6.965694
1872,1000,0.50,500,3,35,2.2500,4.5,72,142.00,21.518242
1873,1000,0.50,500,3,35,2.2500,4.5,73,147.00,9.693969
1874,1000,0.50,500,3,35,2.2500,4.5,74,258.00,7.162347
1875,1000,0.50,500,3,35,2.2500,4.5,75,73.00,10.819465
1876,1000,0.50,500,3,35,2.2500,4.5,76,101.00,4.767550
1877,1000,0.50,500,3,35,2.2500,4.5,77,108.00,2.341905
1878,1000,0.50,500,3,35,2.2500,4.5,78,80.00,1.661695
1879,1000,0.50,500,3,35,2.2500,4.5,79,170.00,20.954994
1880,1000,0.50,500,3,35,2.2500,4.5,80,89.00,11.897162
1881,1000,0.50,500,3,35,2.2500,4.5,81,112.00,27.414326
1882,1000,0.50,500,3,35,2.2500,4.5,82,133.00,24.774382
1883,1000,0.50,500,3,35,2.2500,4.5,83,205.00,14.801007
1884,1000,0.50,500,3,35,2.2500,4.5,84,123.00,5.204947
1885,1000,0.50,500,3,35,2.2500,4.5,85,117.00,12.285771
1886,1000,0.50,500,3,35,2.2500,4.5,86,84.00,29.143337
1887,1000,0.50,500,3,35,2.2500,4.5,87,156.00,7.012164
1888,1000,0.50,500,3,35,2.2500,4.5,88,226.00,15.989887
1889,1000,0.50,500,3,35,2.2500,4.5,89,109.00,33.684605
1890,1000,0.50,500,3,35,2.2500,4.5,90,121.00,33.688648
1891,1000,0.50,500,3,35,2.2500,4.5,91,108.00,16.997902
1892,1000,0.50,500,3,35,2.2500,4.5,92,242.00,9.062075
1893,1000,0.50,500,3,35,2.2500,4.5,93,111.00,24.211664
1894,1000,0.50,500,3,35,2.2500,4.5,94,196.00,13.776199
1895,1000,0.50,500,3,35,2.2500,4.5,95,243.00,25.771784
1896,1000,0.50,500,3,35,2.2500,4.5,96,81.00,9.517786
1897,1000,0.50,500,3,35,2.2500,4.5,97,130.00,20.274748
1898,1000,0.50,500,3,35,2.2500,4.5,98,85.00,17.568155
1899,1000,0.50,500,3,35,2.2500,4.5,99,106.00,4.704779
1900,1000,0.50,500,3,35,2.5000,5.0,0,91.00,13.797248
1901,1000,0.50,500,3,35,2.5000,5.0,1,115.00,1.764551
1902,1000,0.50,500,3,35,2.5000,5.0,2,87.00,24.298529
1903,1000,0.50,500,3,35,2.5000,5.0,3,91.00,11.772341
1904,1000,0.50,500,3,35,2.5000,5.0,4,85.00,2.535493
1905,1000,0.50,500,3,35,2.5000,5.0,5,88.00,2.514506
1906,1000,0.50,500,3,35,2.5000,5.0,6,123.00,9.210524
1907,1000,0.50,500,3,35,2.5000,5.0,7,111.00,11.915686
1908,1000,0.50,500,3,35,2.5000,5.0,8,140.00,22.037470
1909,1000,0.50,500,3,35,2.5000,5.0,9,126.00,4.116051
1910,1000,0.50,500,3,35,2.5000,5.0,10,113.00,38.685947
1911,1000,0.50,500,3,35,2.5000,5.0,11,74.00,0.894774
1912,1000,0.50,500,3,35,2.5000,5.0,12,138.00,5.328371
1913,1000,0.50,500,3,35,2.5000,5.0,13,218.00,21.985523
1914,1000,0.50,500,3,35,2.5000,5.0,14,168.00,12.262940
1915,1000,0.50,500,3,35,2.5000,5.0,15,87.00,14.313411
1916,1000,0.50,500,3,35,2.5000,5.0,16,220.00,12.334866
1917,1000,0.50,500,3,35,2.5000,5.0,17,83.00,23.001848
1918,1000,0.50,500,3,35,2.5000,5.0,18,104.00,10.903758
1919,1000,0.50,500,3,35,2.5000,5.0,19,83.00,15.206369
1920,1000,0.50,500,3,35,2.5000,5.0,20,173.00,8.286674
1921,1000,0.50,500,3,35,2.5000,5.0,21,161.00,16.659098
1922,1000,0.50,500,3,35,2.5000,5.0,22,79.00,15.704412
1923,1000,0.50,500,3,35,2.5000,5.0,23,137.00,3.368189
1924,1000,0.50,500,3,35,2.5000,5.0,24,150.00,23.953028
1925,1000,0.50,500,3,35,2.5000,5.0,25,88.00,6.493156
1926,1000,0.50,500,3,35,2.5000,5.0,26,150.00,17.960176
1927,1000,0.50,500,3,35,2.5000,5.0,27,302.00,20.626616
1928,1000,0.50,500,3,35,2.5000,5.0,28,198.00,13.091867
1929,1000,0.50,500,3,35,2.5000,5.0,29,117.00,4.530971
1930,1000,0.50,500,3,35,2.5000,5.0,30,72.00,7.538985
1931,1000,0.50,500,3,35,2.5000,5.0,31,83.00,33.457573
1932,1000,0.50,500,3,35,2.5000,5.0,32,128.00,6.285339
1933,1000,0.50,500,3,35,2.5000,5.0,33,113.00,5.141467
1934,1000,0.50,500,3,35,2.5000,5.0,34,118.00,22.537264
1935,1000,0.50,500,3,35,2.5000,5.0,35,89.00,19.277758
1936,1000,0.50,500,3,35,2.5000,5.0,36,113.00,14.628048
1937,1000,0.50,500,3,35,2.5000,5.0,37,180.00,19.343523
1938,1000,0.50,500,3,35,2.5000,5.0,38,75.00,2.711592
1939,1000,0.50,500,3,35,2.5000,5.0,39,140.00,10.934319
1940,1000,0.50,500,3,35,2.5000,5.0,40,117.00,19.628929
1941,1000,0.50,500,3,35,2.5000,5.0,41,200.00,25.606709
1942,1000,0.50,500,3,35,2.5000,5.0,42,87.00,14.034357
1943,1000,0.50,500,3,35,2.5000,5.0,43,82.00,32.393295
1944,1000,0.50,500,3,35,2.5000,5.0,44,143.00,32.363609
1945,1000,0.50,500,3,35,2.5000,5.0,45,171.00,21.264862
1946,1000,0.50,500,3,35,2.5000,5.0,46,218.00,21.086664
1947,1000,0.50,500,3,35,2.5000,5.0,47,85.00,1.713262
1948,1000,0.50,500,3,35,2.5000,5.0,48,124.00,5.002562
1949,1000,0.50,500,3,35,2.5000,5.0,49,110.00,14.400400
1950,1000,0.50,500,3,35,2.5000,5.0,50,85.00,2.820686
1951,1000,0.50,500,3,35,2.5000,5.0,51,104.00,15.763989
1952,1000,0.50,500,3,35,2.5000,5.0,52,288.00,26.735785
1953,1000,0.50,500,3,35,2.5000,5.0,53,91.00,8.272326
1954,1000,0.50,500,3,35,2.5000,5.0,54,209.00,8.486684
1955,1000,0.50,500,3,35,2.5000,5.0,55,86.00,3.655350
1956,1000,0.50,500,3,35,2.5000,5.0,56,139.00,4.800818
1957,1000,0.50,500,3,35,2.5000,5.0,57,149.00,24.810823
1958,1000,0.50,500,3,35,2.5000,5.0,58,210.00,18.201784
