index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
10735,1000,0.10,900,3,35,1.0939,0.10,periodic,35,1009.00,0.943328
10736,1000,0.10,900,3,35,1.1376,0.10,periodic,36,1024.00,0.199342
10737,1000,0.10,900,3,35,1.0712,0.10,periodic,37,1010.00,0.617720
10738,1000,0.10,900,3,35,1.1149,0.10,periodic,38,988.00,0.834826
10739,1000,0.10,900,3,35,1.1077,0.10,periodic,39,995.00,0.760727
10740,1000,0.10,900,3,35,1.0886,0.10,periodic,40,959.00,0.213780
10741,1000,0.10,900,3,35,1.0236,0.10,periodic,41,960.00,0.373033
10742,1000,0.10,900,3,35,1.0688,0.10,periodic,42,976.00,1.666501
10743,1000,0.10,900,3,35,1.1159,0.10,periodic,43,999.00,0.226000
10744,1000,0.10,900,3,35,1.1249,0.10,periodic,44,991.00,0.823908
10745,1000,0.10,900,3,35,1.0522,0.10,periodic,45,988.00,0.329221
10746,1000,0.10,900,3,35,1.0662,0.10,periodic,46,1019.00,0.747850
10747,1000,0.10,900,3,35,1.0807,0.10,periodic,47,1025.00,0.548618
10748,1000,0.10,900,3,35,1.1164,0.10,periodic,48,990.00,0.743388
10749,1000,0.10,900,3,35,1.1130,0.10,periodic,49,995.00,1.513131
10750,1000,0.10,900,3,35,1.1053,0.10,periodic,50,1007.00,1.215462
10751,1000,0.10,900,3,35,1.1137,0.10,periodic,51,1000.00,0.150422
10752,1000,0.10,900,3,35,1.0694,0.10,periodic,52,1005.00,1.396105
10753,1000,0.10,900,3,35,1.0917,0.10,periodic,53,994.00,0.415039
10754,1000,0.10,900,3,35,1.0725,0.10,periodic,54,1015.00,0.728763
10755,1000,0.10,900,3,35,1.1672,0.10,periodic,55,1019.00,0.138650
10756,1000,0.10,900,3,35,1.0699,0.10,periodic,56,1007.00,0.767303
10757,1000,0.10,900,3,35,1.1202,0.10,periodic,57,967.00,0.323097
10758,1000,0.10,900,3,35,1.0912,0.10,periodic,58,1035.00,0.640600
10759,1000,0.10,900,3,35,1.1235,0.10,periodic,59,1000.00,0.329593
10760,1000,0.10,900,3,35,1.1027,0.10,periodic,60,1006.00,0.627772
10761,1000,0.10,900,3,35,1.0791,0.10,periodic,61,1003.00,0.326418
10762,1000,0.10,900,3,35,1.1063,0.10,periodic,62,987.00,0.207979
10763,1000,0.10,900,3,35,1.1360,0.10,periodic,63,1009.00,1.910576
10764,1000,0.10,900,3,35,1.0929,0.10,periodic,64,1012.00,0.666604
10765,1000,0.10,900,3,35,1.0863,0.10,periodic,65,1021.00,1.683117
10766,1000,0.10,900,3,35,1.1365,0.10,periodic,66,996.00,0.757220
10767,1000,0.10,900,3,35,1.0908,0.10,periodic,67,1018.00,1.982212
10768,1000,0.10,900,3,35,1.0877,0.10,periodic,68,1008.00,1.077406
10769,1000,0.10,900,3,35,1.1129,0.10,periodic,69,971.00,0.683675
10770,1000,0.10,900,3,35,1.0950,0.10,periodic,70,997.00,0.540430
10771,1000,0.10,900,3,35,1.0988,0.10,periodic,71,995.00,0.554080
10772,1000,0.10,900,3,35,1.0971,0.10,periodic,72,1001.00,0.136419
10773,1000,0.10,900,3,35,1.1379,0.10,periodic,73,1039.00,1.113895
10774,1000,0.10,900,3,35,1.1019,0.10,periodic,74,1001.00,0.353426
10775,1000,0.10,900,3,35,1.1097,0.10,periodic,75,1009.00,1.091542
10776,1000,0.10,900,3,35,1.0893,0.10,periodic,76,1015.00,0.767047
10777,1000,0.10,900,3,35,1.0948,0.10,periodic,77,985.00,0.057334
10778,1000,0.10,900,3,35,1.0999,0.10,periodic,78,1005.00,1.093251
10779,1000,0.10,900,3,35,1.0689,0.10,periodic,79,986.00,0.371259
10780,1000,0.10,900,3,35,1.1302,0.10,periodic,80,992.00,1.142440
10781,1000,0.10,900,3,35,1.1193,0.10,periodic,81,1002.00,0.049113
10782,1000,0.10,900,3,35,1.0353,0.10,periodic,82,1029.00,0.267421
10783,1000,0.10,900,3,35,1.1483,0.10,periodic,83,1014.00,1.597380
10784,1000,0.10,900,3,35,1.1210,0.10,periodic,84,987.00,1.514316
10785,1000,0.10,900,3,35,1.1418,0.10,periodic,85,1003.00,0.175246
10786,1000,0.10,900,3,35,1.1209,0.10,periodic,86,990.00,0.415390
10787,1000,0.10,900,3,35,1.1190,0.10,periodic,87,981.00,1.535525
10788,1000,0.10,900,3,35,1.0959,0.10,periodic,88,999.00,0.641419
10789,1000,0.10,900,3,35,1.1073,0.10,periodic,89,999.00,0.516503
10790,1000,0.10,900,3,35,1.0850,0.10,periodic,90,995.00,0.287725
10791,1000,0.10,900,3,35,1.0834,0.10,periodic,91,1015.00,0.821798
10792,1000,0.10,900,3,35,1.0994,0.10,periodic,92,1006.00,0.501946
10793,1000,0.10,900,3,35,1.1107,0.10,periodic,93,976.00,0.841279
10794,1000,0.10,900,3,35,1.0636,0.10,periodic,94,1012.00,0.167516
10795,1000,0.10,900,3,35,1.1311,0.10,periodic,95,1020.00,0.367352
10796,1000,0.10,900,3,35,1.0284,0.10,periodic,96,1011.00,0.812242
10797,1000,0.10,900,3,35,1.0684,0.10,periodic,97,1017.00,0.217790
10798,1000,0.10,900,3,35,1.1162,0.10,periodic,98,989.00,0.372309
10799,1000,0.10,900,3,35,1.0852,0.10,periodic,99,1015.00,0.525405
10800,1000,0.10,900,3,35,1.1217,0.15,periodic,0,993.00,0.711561
10801,1000,0.10,900,3,35,1.1511,0.15,periodic,1,1002.00,1.090701
10802,1000,0.10,900,3,35,1.1677,0.15,periodic,2,948.00,0.779815
10803,1000,0.10,900,3,35,1.0953,0.15,periodic,3,970.00,0.290872
10804,1000,0.10,900,3,35,1.1515,0.15,periodic,4,992.00,0.300507
10805,1000,0.10,900,3,35,1.1748,0.15,periodic,5,973.00,0.495067
10806,1000,0.10,900,3,35,1.0916,0.15,periodic,6,984.00,0.141537
10807,1000,0.10,900,3,35,1.1535,0.15,periodic,7,994.00,0.431022
10808,1000,0.10,900,3,35,1.1757,0.15,periodic,8,991.00,0.803452
10809,1000,0.10,900,3,35,1.0974,0.15,periodic,9,1013.00,0.251594
10810,1000,0.10,900,3,35,1.1565,0.15,periodic,10,1003.00,0.156088
10811,1000,0.10,900,3,35,1.1467,0.15,periodic,11,985.00,1.087171
10812,1000,0.10,900,3,35,1.1294,0.15,periodic,12,979.00,1.066882
10813,1000,0.10,900,3,35,1.1310,0.15,periodic,13,1002.00,0.642930
10814,1000,0.10,900,3,35,1.1509,0.15,periodic,14,1001.00,2.350000
10815,1000,0.10,900,3,35,1.1272,0.15,periodic,15,1014.00,0.359203
10816,1000,0.10,900,3,35,1.1153,0.15,periodic,16,1022.00,1.958096
10817,1000,0.10,900,3,35,1.1216,0.15,periodic,17,1011.00,0.422911
10818,1000,0.10,900,3,35,1.1131,0.15,periodic,18,991.00,1.012567
10819,1000,0.10,900,3,35,1.0765,0.15,periodic,19,1019.00,0.517319
10820,1000,0.10,900,3,35,1.1427,0.15,periodic,20,981.00,0.673539
10821,1000,0.10,900,3,35,1.1333,0.15,periodic,21,1010.00,1.160591
10822,1000,0.10,900,3,35,1.1744,0.15,periodic,22,1022.00,0.789144
10823,1000,0.10,900,3,35,1.1784,0.15,periodic,23,1019.00,0.396410
10824,1000,0.10,900,3,35,1.1071,0.15,periodic,24,1002.00,0.563430
10825,1000,0.10,900,3,35,1.1194,0.15,periodic,25,1012.00,1.954665
10826,1000,0.10,900,3,35,1.1319,0.15,periodic,26,984.00,1.539955
10827,1000,0.10,900,3,35,1.1104,0.15,periodic,27,992.00,0.718274
10828,1000,0.10,900,3,35,1.1185,0.15,periodic,28,974.00,0.554647
10829,1000,0.10,900,3,35,1.1321,0.15,periodic,29,967.00,0.343200
10830,1000,0.10,900,3,35,1.0928,0.15,periodic,30,994.00,0.649532
10831,1000,0.10,900,3,35,1.1115,0.15,periodic,31,976.00,0.433152
10832,1000,0.10,900,3,35,1.1315,0.15,periodic,32,992.00,1.128676
10833,1000,0.10,900,3,35,1.1502,0.15,periodic,33,960.00,0.395199
10834,1000,0.10,900,3,35,1.0999,0.15,periodic,34,1004.00,0.287831
10835,1000,0.10,900,3,35,1.0865,0.15,periodic,35,1004.00,0.280423
10836,1000,0.10,900,3,35,1.0881,0.15,periodic,36,946.00,0.837802
10837,1000,0.10,900,3,35,1.1607,0.15,periodic,37,1003.00,0.288020
10838,1000,0.10,900,3,35,1.1375,0.15,periodic,38,989.00,0.721368
10839,1000,0.10,900,3,35,1.1702,0.15,periodic,39,966.00,0.853109
10840,1000,0.10,900,3,35,1.1418,0.15,periodic,40,1015.00,0.631733
10841,1000,0.10,900,3,35,1.1522,0.15,periodic,41,1001.00,0.668120
10842,1000,0.10,900,3,35,1.1488,0.15,periodic,42,1022.00,0.668687
10843,1000,0.10,900,3,35,1.1685,0.15,periodic,43,980.00,0.773214
10844,1000,0.10,900,3,35,1.1424,0.15,periodic,44,1018.00,0.765427
10845,1000,0.10,900,3,35,1.1474,0.15,periodic,45,999.00,1.140038
10846,1000,0.10,900,3,35,1.1035,0.15,periodic,46,1016.00,1.071703
10847,1000,0.10,900,3,35,1.1305,0.15,periodic,47,1011.00,0.611097
10848,1000,0.10,900,3,35,1.1195,0.15,periodic,48,1016.00,1.140504
10849,1000,0.10,900,3,35,1.1336,0.15,periodic,49,1007.00,0.567068
10850,1000,0.10,900,3,35,1.1344,0.15,periodic,50,1017.00,0.769143
10851,1000,0.10,900,3,35,1.1637,0.15,periodic,51,1013.00,0.511481
10852,1000,0.10,900,3,35,1.1242,0.15,periodic,52,1020.00,0.311831
10853,1000,0.10,900,3,35,1.1553,0.15,periodic,53,999.00,0.720250
10854,1000,0.10,900,3,35,1.1032,0.15,periodic,54,994.00,0.171765
10855,1000,0.10,900,3,35,1.1219,0.15,periodic,55,1016.00,0.285633
10856,1000,0.10,900,3,35,1.1138,0.15,periodic,56,1023.00,1.271281
10857,1000,0.10,900,3,35,1.1348,0.15,periodic,57,1020.00,0.166190
10858,1000,0.10,900,3,35,1.1418,0.15,periodic,58,1016.00,0.128659
10859,1000,0.10,900,3,35,1.1585,0.15,periodic,59,978.00,1.239703
10860,1000,0.10,900,3,35,1.1537,0.15,periodic,60,1005.00,1.672585
10861,1000,0.10,900,3,35,1.1303,0.15,periodic,61,998.00,1.268233
10862,1000,0.10,900,3,35,1.1180,0.15,periodic,62,1000.00,0.814125
10863,1000,0.10,900,3,35,1.1649,0.15,periodic,63,1020.00,1.700310
10864,1000,0.10,900,3,35,1.1624,0.15,periodic,64,1026.00,0.706426
10865,1000,0.10,900,3,35,1.1217,0.15,periodic,65,1008.00,0.595943
10866,1000,0.10,900,3,35,1.1269,0.15,periodic,66,1037.00,1.317072
10867,1000,0.10,900,3,35,1.1492,0.15,periodic,67,1024.00,1.112386
10868,1000,0.10,900,3,35,1.1232,0.15,periodic,68,1000.00,0.085053
10869,1000,0.10,900,3,35,1.1372,0.15,periodic,69,974.00,0.572651
10870,1000,0.10,900,3,35,1.1480,0.15,periodic,70,1030.00,0.382952
10871,1000,0.10,900,3,35,1.1207,0.15,periodic,71,981.00,0.826657
10872,1000,0.10,900,3,35,1.1563,0.15,periodic,72,976.00,0.571983
10873,1000,0.10,900,3,35,1.1305,0.15,periodic,73,1035.00,1.145865
10874,1000,0.10,900,3,35,1.1357,0.15,periodic,74,981.00,0.169269
10875,1000,0.10,900,3,35,1.1841,0.15,periodic,75,1003.00,0.655010
10876,1000,0.10,900,3,35,1.1320,0.15,periodic,76,999.00,0.972770
10877,1000,0.10,900,3,35,1.1565,0.15,periodic,77,993.00,1.577524
10878,1000,0.10,900,3,35,1.1696,0.15,periodic,78,991.00,0.951344
10879,1000,0.10,900,3,35,1.1303,0.15,periodic,79,1002.00,0.465755
10880,1000,0.10,900,3,35,1.1768,0.15,periodic,80,1016.00,0.488571
10881,1000,0.10,900,3,35,1.1588,0.15,periodic,81,1056.00,0.810312
10882,1000,0.10,900,3,35,1.2059,0.15,periodic,82,956.00,1.137290
10883,1000,0.10,900,3,35,1.1508,0.15,periodic,83,1051.00,0.745157
10884,1000,0.10,900,3,35,1.1442,0.15,periodic,84,1007.00,0.858616
10885,1000,0.10,900,3,35,1.1874,0.15,periodic,85,1010.00,0.438261
10886,1000,0.10,900,3,35,1.1303,0.15,periodic,86,1023.00,0.198465
10887,1000,0.10,900,3,35,1.0936,0.15,periodic,87,1016.00,0.343782
10888,1000,0.10,900,3,35,1.1547,0.15,periodic,88,966.00,0.733459
10889,1000,0.10,900,3,35,1.1272,0.15,periodic,89,1014.00,0.412769
10890,1000,0.10,900,3,35,1.1044,0.15,periodic,90,990.00,0.189379
10891,1000,0.10,900,3,35,1.1105,0.15,periodic,91,1023.00,1.099422
10892,1000,0.10,900,3,35,1.1516,0.15,periodic,92,1009.00,0.731451
10893,1000,0.10,900,3,35,1.0966,0.15,periodic,93,1002.00,0.289996
10894,1000,0.10,900,3,35,1.1151,0.15,periodic,94,1008.00,1.161319
10895,1000,0.10,900,3,35,1.1869,0.15,periodic,95,1017.00,0.414865
10896,1000,0.10,900,3,35,1.1677,0.15,periodic,96,969.00,0.323999
10897,1000,0.10,900,3,35,1.1666,0.15,periodic,97,1008.00,0.395905
10898,1000,0.10,900,3,35,1.1373,0.15,periodic,98,1031.00,0.367044
10899,1000,0.10,900,3,35,1.1223,0.15,periodic,99,996.00,0.234514
10900,1000,0.10,900,3,35,1.2287,0.20,periodic,0,1029.00,0.523886
10901,1000,0.10,900,3,35,1.1098,0.20,periodic,1,988.00,1.762461
10902,1000,0.10,900,3,35,1.1389,0.20,periodic,2,991.00,0.732173
10903,1000,0.10,900,3,35,1.1362,0.20,periodic,3,1006.00,1.275551
10904,1000,0.10,900,3,35,1.1987,0.20,periodic,4,990.00,0.438708
10905,1000,0.10,900,3,35,1.1111,0.20,periodic,5,975.00,0.548399
10906,1000,0.10,900,3,35,1.1399,0.20,periodic,6,981.00,0.499214
10907,1000,0.10,900,3,35,1.1639,0.20,periodic,7,984.00,1.237773
10908,1000,0.10,900,3,35,1.1857,0.20,periodic,8,1028.00,0.547504
10909,1000,0.10,900,3,35,1.2032,0.20,periodic,9,998.00,0.659756
10910,1000,0.10,900,3,35,1.2039,0.20,periodic,10,995.00,1.352033
10911,1000,0.10,900,3,35,1.1563,0.20,periodic,11,1009.00,0.646579
10912,1000,0.10,900,3,35,1.1475,0.20,periodic,12,981.00,0.535882
10913,1000,0.10,900,3,35,1.1548,0.20,periodic,13,1019.00,0.224584
10914,1000,0.10,900,3,35,1.1574,0.20,periodic,14,988.00,1.983082
10915,1000,0.10,900,3,35,1.1472,0.20,periodic,15,991.00,0.288404
10916,1000,0.10,900,3,35,1.1616,0.20,periodic,16,960.00,1.478229
10917,1000,0.10,900,3,35,1.1889,0.20,periodic,17,1002.00,0.309094
10918,1000,0.10,900,3,35,1.1495,0.20,periodic,18,1022.00,0.404687
10919,1000,0.10,900,3,35,1.1672,0.20,periodic,19,1031.00,0.795298
10920,1000,0.10,900,3,35,1.1955,0.20,periodic,20,996.00,0.697994
10921,1000,0.10,900,3,35,1.2238,0.20,periodic,21,1007.00,0.900578
10922,1000,0.10,900,3,35,1.1464,0.20,periodic,22,1004.00,0.600239
10923,1000,0.10,900,3,35,1.1989,0.20,periodic,23,1015.00,0.114495
10924,1000,0.10,900,3,35,1.0951,0.20,periodic,24,988.00,0.627188
10925,1000,0.10,900,3,35,1.1519,0.20,periodic,25,988.00,0.597570
10926,1000,0.10,900,3,35,1.1143,0.20,periodic,26,1031.00,0.332275
10927,1000,0.10,900,3,35,1.1360,0.20,periodic,27,968.00,0.230650
10928,1000,0.10,900,3,35,1.1484,0.20,periodic,28,989.00,0.410411
10929,1000,0.10,900,3,35,1.2156,0.20,periodic,29,999.00,0.534955
10930,1000,0.10,900,3,35,1.1433,0.20,periodic,30,1022.00,0.522777
10931,1000,0.10,900,3,35,1.2154,0.20,periodic,31,1041.00,0.392030
10932,1000,0.10,900,3,35,1.1976,0.20,periodic,32,1000.00,2.317567
10933,1000,0.10,900,3,35,1.1588,0.20,periodic,33,1010.00,0.429359
10934,1000,0.10,900,3,35,1.1808,0.20,periodic,34,1027.00,1.580885
10935,1000,0.10,900,3,35,1.1708,0.20,periodic,35,1006.00,0.309133
10936,1000,0.10,900,3,35,1.1848,0.20,periodic,36,998.00,0.345486
10937,1000,0.10,900,3,35,1.1483,0.20,periodic,37,1003.00,0.665044
10938,1000,0.10,900,3,35,1.1174,0.20,periodic,38,1012.00,0.509622
10939,1000,0.10,900,3,35,1.1895,0.20,periodic,39,1012.00,0.152072
10940,1000,0.10,900,3,35,1.1818,0.20,periodic,40,1009.00,1.261127
10941,1000,0.10,900,3,35,1.1160,0.20,periodic,41,979.00,0.454828
10942,1000,0.10,900,3,35,1.1586,0.20,periodic,42,993.00,0.772577
10943,1000,0.10,900,3,35,1.1305,0.20,periodic,43,1081.00,0.648841
10944,1000,0.10,900,3,35,1.1816,0.20,periodic,44,979.00,0.750884
10945,1000,0.10,900,3,35,1.1599,0.20,periodic,45,1062.00,0.833535
10946,1000,0.10,900,3,35,1.1822,0.20,periodic,46,983.00,0.442127
10947,1000,0.10,900,3,35,1.2228,0.20,periodic,47,1007.00,1.166428
10948,1000,0.10,900,3,35,1.1525,0.20,periodic,48,1017.00,0.670225
10949,1000,0.10,900,3,35,1.1492,0.20,periodic,49,986.00,0.576154
10950,1000,0.10,900,3,35,1.1647,0.20,periodic,50,1011.00,0.039375
10951,1000,0.10,900,3,35,1.1533,0.20,periodic,51,1014.00,1.386293
10952,1000,0.10,900,3,35,1.1569,0.20,periodic,52,1001.00,1.749239
10953,1000,0.10,900,3,35,1.1762,0.20,periodic,53,996.00,1.337297
10954,1000,0.10,900,3,35,1.1943,0.20,periodic,54,1021.00,0.655754
10955,1000,0.10,900,3,35,1.1515,0.20,periodic,55,997.00,0.606288
10956,1000,0.10,900,3,35,1.1426,0.20,periodic,56,1018.00,0.324579
10957,1000,0.10,900,3,35,1.1273,0.20,periodic,57,1019.00,0.543894
10958,1000,0.10,900,3,35,1.1220,0.20,periodic,58,1027.00,0.473062
10959,1000,0.10,900,3,35,1.1279,0.20,periodic,59,1005.00,0.582010
10960,1000,0.10,900,3,35,1.2220,0.20,periodic,60,992.00,1.011332
10961,1000,0.10,900,3,35,1.1603,0.20,periodic,61,978.00,0.289703
10962,1000,0.10,900,3,35,1.2219,0.20,periodic,62,1027.00,1.793443
10963,1000,0.10,900,3,35,1.1980,0.20,periodic,63,1046.00,0.592600
10964,1000,0.10,900,3,35,1.1676,0.20,periodic,64,1022.00,0.704838
10965,1000,0.10,900,3,35,1.1694,0.20,periodic,65,973.00,0.360542
10966,1000,0.10,900,3,35,1.1314,0.20,periodic,66,1001.00,0.940123
10967,1000,0.10,900,3,35,1.1976,0.20,periodic,67,1000.00,0.570267
10968,1000,0.10,900,3,35,1.1514,0.20,periodic,68,1056.00,1.004379
10969,1000,0.10,900,3,35,1.1430,0.20,periodic,69,994.00,1.539075
10970,1000,0.10,900,3,35,1.1899,0.20,periodic,70,1035.00,1.250199
10971,1000,0.10,900,3,35,1.1677,0.20,periodic,71,1037.00,0.891404
10972,1000,0.10,900,3,35,1.1789,0.20,periodic,72,1001.00,0.850827
10973,1000,0.10,900,3,35,1.1652,0.20,periodic,73,1009.00,1.821663
10974,1000,0.10,900,3,35,1.1682,0.20,periodic,74,1009.00,0.203727
