index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
1569,1000,0.50,500,3,35,1.5000,3.0,69,264.00,12.183549
1570,1000,0.50,500,3,35,1.5000,3.0,70,463.00,16.652521
1571,1000,0.50,500,3,35,1.5000,3.0,71,557.00,1.289926
1572,1000,0.50,500,3,35,1.5000,3.0,72,98.00,5.742894
1573,1000,0.50,500,3,35,1.5000,3.0,73,510.00,6.959201
1574,1000,0.50,500,3,35,1.5000,3.0,74,160.00,10.584421
1575,1000,0.50,500,3,35,1.5000,3.0,75,184.00,3.199837
1576,1000,0.50,500,3,35,1.5000,3.0,76,88.00,10.232002
1577,1000,0.50,500,3,35,1.5000,3.0,77,436.00,1.221995
1578,1000,0.50,500,3,35,1.5000,3.0,78,627.00,1.331088
1579,1000,0.50,500,3,35,1.5000,3.0,79,456.00,7.571917
1580,1000,0.50,500,3,35,1.5000,3.0,80,271.00,9.516207
1581,1000,0.50,500,3,35,1.5000,3.0,81,298.00,10.784796
1582,1000,0.50,500,3,35,1.5000,3.0,82,299.00,1.268876
1583,1000,0.50,500,3,35,1.5000,3.0,83,92.00,9.911273
1584,1000,0.50,500,3,35,1.5000,3.0,84,109.00,5.353717
1585,1000,0.50,500,3,35,1.5000,3.0,85,380.00,6.429708
1586,1000,0.50,500,3,35,1.5000,3.0,86,351.00,4.455306
1587,1000,0.50,500,3,35,1.5000,3.0,87,149.00,4.725195
1588,1000,0.50,500,3,35,1.5000,3.0,88,170.00,4.016413
1589,1000,0.50,500,3,35,1.5000,3.0,89,204.00,0.128183
1590,1000,0.50,500,3,35,1.5000,3.0,90,670.00,13.837106
1591,1000,0.50,500,3,35,1.5000,3.0,91,1072.00,23.665737
1592,1000,0.50,500,3,35,1.5000,3.0,92,389.00,23.372135
1593,1000,0.50,500,3,35,1.5000,3.0,93,766.00,1.963502
1594,1000,0.50,500,3,35,1.5000,3.0,94,564.00,7.061531
1595,1000,0.50,500,3,35,1.5000,3.0,95,296.00,7.176949
1596,1000,0.50,500,3,35,1.5000,3.0,96,902.00,6.056078
1597,1000,0.50,500,3,35,1.5000,3.0,97,118.00,5.641016
1598,1000,0.50,500,3,35,1.5000,3.0,98,123.00,11.449069
1599,1000,0.50,500,3,35,1.5000,3.0,99,814.00,1.464615
1600,1000,0.50,500,3,35,1.7500,3.5,0,294.00,9.869101
1601,1000,0.50,500,3,35,1.7500,3.5,1,597.00,1.625893
1602,1000,0.50,500,3,35,1.7500,3.5,2,88.00,2.903780
1603,1000,0.50,500,3,35,1.7500,3.5,3,146.00,10.806561
1604,1000,0.50,500,3,35,1.7500,3.5,4,84.00,13.071795
1605,1000,0.50,500,3,35,1.7500,3.5,5,67.00,0.657385
1606,1000,0.50,500,3,35,1.7500,3.5,6,184.00,10.079212
1607,1000,0.50,500,3,35,1.7500,3.5,7,310.00,14.431262
1608,1000,0.50,500,3,35,1.7500,3.5,8,60.00,0.681025
1609,1000,0.50,500,3,35,1.7500,3.5,9,180.00,17.738720
1610,1000,0.50,500,3,35,1.7500,3.5,10,357.00,13.950219
1611,1000,0.50,500,3,35,1.7500,3.5,11,421.00,17.644295
1612,1000,0.50,500,3,35,1.7500,3.5,12,397.00,6.417098
1613,1000,0.50,500,3,35,1.7500,3.5,13,362.00,0.730620
1614,1000,0.50,500,3,35,1.7500,3.5,14,327.00,3.486989
1615,1000,0.50,500,3,35,1.7500,3.5,15,102.00,0.889764
1616,1000,0.50,500,3,35,1.7500,3.5,16,65.00,2.724764
1617,1000,0.50,500,3,35,1.7500,3.5,17,247.00,4.542408
1618,1000,0.50,500,3,35,1.7500,3.5,18,210.00,6.487875
1619,1000,0.50,500,3,35,1.7500,3.5,19,429.00,11.758265
1620,1000,0.50,500,3,35,1.7500,3.5,20,102.00,1.589344
1621,1000,0.50,500,3,35,1.7500,3.5,21,218.00,11.246006
1622,1000,0.50,500,3,35,1.7500,3.5,22,139.00,3.252037
1623,1000,0.50,500,3,35,1.7500,3.5,23,187.00,7.637303
1624,1000,0.50,500,3,35,1.7500,3.5,24,142.00,15.646412
1625,1000,0.50,500,3,35,1.7500,3.5,25,84.00,20.167719
1626,1000,0.50,500,3,35,1.7500,3.5,26,692.00,3.968011
1627,1000,0.50,500,3,35,1.7500,3.5,27,110.00,0.725300
1628,1000,0.50,500,3,35,1.7500,3.5,28,153.00,0.291135
1629,1000,0.50,500,3,35,1.7500,3.5,29,300.00,0.485335
1630,1000,0.50,500,3,35,1.7500,3.5,30,103.00,7.791454
1631,1000,0.50,500,3,35,1.7500,3.5,31,214.00,16.345062
1632,1000,0.50,500,3,35,1.7500,3.5,32,77.00,12.724239
1633,1000,0.50,500,3,35,1.7500,3.5,33,122.00,3.336676
1634,1000,0.50,500,3,35,1.7500,3.5,34,179.00,3.606106
1635,1000,0.50,500,3,35,1.7500,3.5,35,94.00,3.071418
1636,1000,0.50,500,3,35,1.7500,3.5,36,75.00,10.429203
1637,1000,0.50,500,3,35,1.7500,3.5,37,104.00,18.942085
1638,1000,0.50,500,3,35,1.7500,3.5,38,223.00,3.332583
1639,1000,0.50,500,3,35,1.7500,3.5,39,338.00,1.498089
1640,1000,0.50,500,3,35,1.7500,3.5,40,208.00,2.851950
1641,1000,0.50,500,3,35,1.7500,3.5,41,60.00,1.450752
1642,1000,0.50,500,3,35,1.7500,3.5,42,155.00,19.375708
1643,1000,0.50,500,3,35,1.7500,3.5,43,274.00,0.913332
1644,1000,0.50,500,3,35,1.7500,3.5,44,211.00,5.890044
1645,1000,0.50,500,3,35,1.7500,3.5,45,81.00,14.202923
1646,1000,0.50,500,3,35,1.7500,3.5,46,307.00,2.311082
1647,1000,0.50,500,3,35,1.7500,3.5,47,308.00,18.486975
1648,1000,0.50,500,3,35,1.7500,3.5,48,434.00,4.762285
1649,1000,0.50,500,3,35,1.7500,3.5,49,243.00,0.736345
1650,1000,0.50,500,3,35,1.7500,3.5,50,124.00,2.691278
1651,1000,0.50,500,3,35,1.7500,3.5,51,234.00,13.089701
1652,1000,0.50,500,3,35,1.7500,3.5,52,154.00,20.681585
1653,1000,0.50,500,3,35,1.7500,3.5,53,215.00,0.506910
1654,1000,0.50,500,3,35,1.7500,3.5,54,84.00,24.675430
1655,1000,0.50,500,3,35,1.7500,3.5,55,104.00,17.256990
1656,1000,0.50,500,3,35,1.7500,3.5,56,109.00,0.345732
1657,1000,0.50,500,3,35,1.7500,3.5,57,187.00,1.084563
1658,1000,0.50,500,3,35,1.7500,3.5,58,90.00,3.488968
1659,1000,0.50,500,3,35,1.7500,3.5,59,93.00,12.573321
1660,1000,0.50,500,3,35,1.7500,3.5,60,138.00,6.208454
1661,1000,0.50,500,3,35,1.7500,3.5,61,170.00,22.734291
1662,1000,0.50,500,3,35,1.7500,3.5,62,69.00,12.272190
1663,1000,0.50,500,3,35,1.7500,3.5,63,261.00,13.829688
1664,1000,0.50,500,3,35,1.7500,3.5,64,62.00,2.614836
1665,1000,0.50,500,3,35,1.7500,3.5,65,80.00,5.670887
1666,1000,0.50,500,3,35,1.7500,3.5,66,145.00,16.658888
1667,1000,0.50,500,3,35,1.7500,3.5,67,295.00,11.641549
1668,1000,0.50,500,3,35,1.7500,3.5,68,65.00,4.456339
1669,1000,0.50,500,3,35,1.7500,3.5,69,523.00,19.866798
1670,1000,0.50,500,3,35,1.7500,3.5,70,81.00,8.775456
1671,1000,0.50,500,3,35,1.7500,3.5,71,125.00,7.078934
1672,1000,0.50,500,3,35,1.7500,3.5,72,110.00,8.984708
1673,1000,0.50,500,3,35,1.7500,3.5,73,106.00,8.029482
1674,1000,0.50,500,3,35,1.7500,3.5,74,220.00,15.818285
1675,1000,0.50,500,3,35,1.7500,3.5,75,84.00,13.582840
1676,1000,0.50,500,3,35,1.7500,3.5,76,104.00,20.688198
1677,1000,0.50,500,3,35,1.7500,3.5,77,72.00,11.823102
1678,1000,0.50,500,3,35,1.7500,3.5,78,100.00,19.699551
1679,1000,0.50,500,3,35,1.7500,3.5,79,453.00,23.397984
1680,1000,0.50,500,3,35,1.7500,3.5,80,129.00,7.139856
1681,1000,0.50,500,3,35,1.7500,3.5,81,84.00,10.821191
1682,1000,0.50,500,3,35,1.7500,3.5,82,162.00,8.471112
1683,1000,0.50,500,3,35,1.7500,3.5,83,280.00,17.216221
1684,1000,0.50,500,3,35,1.7500,3.5,84,141.00,3.318046
1685,1000,0.50,500,3,35,1.7500,3.5,85,79.00,21.217279
1686,1000,0.50,500,3,35,1.7500,3.5,86,79.00,16.671530
1687,1000,0.50,500,3,35,1.7500,3.5,87,70.00,0.546262
1688,1000,0.50,500,3,35,1.7500,3.5,88,212.00,7.998947
1689,1000,0.50,500,3,35,1.7500,3.5,89,245.00,20.688412
1690,1000,0.50,500,3,35,1.7500,3.5,90,120.00,19.160492
1691,1000,0.50,500,3,35,1.7500,3.5,91,542.00,9.099921
1692,1000,0.50,500,3,35,1.7500,3.5,92,140.00,26.138113
1693,1000,0.50,500,3,35,1.7500,3.5,93,161.00,30.066759
1694,1000,0.50,500,3,35,1.7500,3.5,94,642.00,0.647276
1695,1000,0.50,500,3,35,1.7500,3.5,95,84.00,23.772213
1696,1000,0.50,500,3,35,1.7500,3.5,96,80.00,12.040687
1697,1000,0.50,500,3,35,1.7500,3.5,97,200.00,22.226818
1698,1000,0.50,500,3,35,1.7500,3.5,98,294.00,14.021895
1699,1000,0.50,500,3,35,1.7500,3.5,99,398.00,22.374731
1700,1000,0.50,500,3,35,2.0000,4.0,0,326.00,6.061978
1701,1000,0.50,500,3,35,2.0000,4.0,1,263.00,22.135918
1702,1000,0.50,500,3,35,2.0000,4.0,2,75.00,14.620055
1703,1000,0.50,500,3,35,2.0000,4.0,3,335.00,5.752728
1704,1000,0.50,500,3,35,2.0000,4.0,4,250.00,9.414681
1705,1000,0.50,500,3,35,2.0000,4.0,5,204.00,13.870694
1706,1000,0.50,500,3,35,2.0000,4.0,6,234.00,1.457054
1707,1000,0.50,500,3,35,2.0000,4.0,7,133.00,6.109968
1708,1000,0.50,500,3,35,2.0000,4.0,8,186.00,3.746990
1709,1000,0.50,500,3,35,2.0000,4.0,9,176.00,4.520992
1710,1000,0.50,500,3,35,2.0000,4.0,10,109.00,11.823427
1711,1000,0.50,500,3,35,2.0000,4.0,11,192.00,5.769977
1712,1000,0.50,500,3,35,2.0000,4.0,12,99.00,2.587246
1713,1000,0.50,500,3,35,2.0000,4.0,13,86.00,12.342394
1714,1000,0.50,500,3,35,2.0000,4.0,14,78.00,3.040700
1715,1000,0.50,500,3,35,2.0000,4.0,15,279.00,26.910707
1716,1000,0.50,500,3,35,2.0000,4.0,16,292.00,18.921824
1717,1000,0.50,500,3,35,2.0000,4.0,17,349.00,4.823646
1718,1000,0.50,500,3,35,2.0000,4.0,18,172.00,23.477259
1719,1000,0.50,500,3,35,2.0000,4.0,19,115.00,24.344482
1720,1000,0.50,500,3,35,2.0000,4.0,20,73.00,21.257027
1721,1000,0.50,500,3,35,2.0000,4.0,21,184.00,3.461664
1722,1000,0.50,500,3,35,2.0000,4.0,22,173.00,3.132230
1723,1000,0.50,500,3,35,2.0000,4.0,23,116.00,20.545689
1724,1000,0.50,500,3,35,2.0000,4.0,24,497.00,16.264944
1725,1000,0.50,500,3,35,2.0000,4.0,25,218.00,20.393671
1726,1000,0.50,500,3,35,2.0000,4.0,26,166.00,5.506977
1727,1000,0.50,500,3,35,2.0000,4.0,27,202.00,9.237233
1728,1000,0.50,500,3,35,2.0000,4.0,28,133.00,22.098825
1729,1000,0.50,500,3,35,2.0000,4.0,29,109.00,2.488293
1730,1000,0.50,500,3,35,2.0000,4.0,30,76.00,9.317723
1731,1000,0.50,500,3,35,2.0000,4.0,31,140.00,1.221818
1732,1000,0.50,500,3,35,2.0000,4.0,32,75.00,2.482352
1733,1000,0.50,500,3,35,2.0000,4.0,33,172.00,9.807130
1734,1000,0.50,500,3,35,2.0000,4.0,34,83.00,16.063955
1735,1000,0.50,500,3,35,2.0000,4.0,35,305.00,15.548594
1736,1000,0.50,500,3,35,2.0000,4.0,36,107.00,9.251869
1737,1000,0.50,500,3,35,2.0000,4.0,37,83.00,18.281588
1738,1000,0.50,500,3,35,2.0000,4.0,38,90.00,8.384272
1739,1000,0.50,500,3,35,2.0000,4.0,39,166.00,3.666293
1740,1000,0.50,500,3,35,2.0000,4.0,40,81.00,13.320661
1741,1000,0.50,500,3,35,2.0000,4.0,41,120.00,4.716839
1742,1000,0.50,500,3,35,2.0000,4.0,42,81.00,9.524065
1743,1000,0.50,500,3,35,2.0000,4.0,43,108.00,2.754833
1744,1000,0.50,500,3,35,2.0000,4.0,44,217.00,2.650272
1745,1000,0.50,500,3,35,2.0000,4.0,45,155.00,0.937124
1746,1000,0.50,500,3,35,2.0000,4.0,46,155.00,12.381506
1747,1000,0.50,500,3,35,2.0000,4.0,47,79.00,10.163043
1748,1000,0.50,500,3,35,2.0000,4.0,48,121.00,33.787128
1749,1000,0.50,500,3,35,2.0000,4.0,49,136.00,10.149289
1750,1000,0.50,500,3,35,2.0000,4.0,50,258.00,11.054784
1751,1000,0.50,500,3,35,2.0000,4.0,51,232.00,15.328936
1752,1000,0.50,500,3,35,2.0000,4.0,52,103.00,4.797936
1753,1000,0.50,500,3,35,2.0000,4.0,53,89.00,14.122091
1754,1000,0.50,500,3,35,2.0000,4.0,54,258.00,17.601587
1755,1000,0.50,500,3,35,2.0000,4.0,55,203.00,6.690811
1756,1000,0.50,500,3,35,2.0000,4.0,56,88.00,19.091496
1757,1000,0.50,500,3,35,2.0000,4.0,57,184.00,0.801162
1758,1000,0.50,500,3,35,2.0000,4.0,58,81.00,20.983463
1759,1000,0.50,500,3,35,2.0000,4.0,59,248.00,8.239743
1760,1000,0.50,500,3,35,2.0000,4.0,60,405.00,2.797498
1761,1000,0.50,500,3,35,2.0000,4.0,61,345.00,5.272393
1762,1000,0.50,500,3,35,2.0000,4.0,62,138.00,21.552879
1763,1000,0.50,500,3,35,2.0000,4.0,63,127.00,3.839936
1764,1000,0.50,500,3,35,2.0000,4.0,64,87.00,15.226989
1765,1000,0.50,500,3,35,2.0000,4.0,65,120.00,6.196309
1766,1000,0.50,500,3,35,2.0000,4.0,66,107.00,15.438089
1767,1000,0.50,500,3,35,2.0000,4.0,67,80.00,4.103446
1768,1000,0.50,500,3,35,2.0000,4.0,68,247.00,3.145057
1769,1000,0.50,500,3,35,2.0000,4.0,69,472.00,7.318535
1770,1000,0.50,500,3,35,2.0000,4.0,70,119.00,4.506721
1771,1000,0.50,500,3,35,2.0000,4.0,71,87.00,8.887837
1772,1000,0.50,500,3,35,2.0000,4.0,72,149.00,7.778177
1773,1000,0.50,500,3,35,2.0000,4.0,73,159.00,13.880326
1774,1000,0.50,500,3,35,2.0000,4.0,74,206.00,22.509838
1775,1000,0.50,500,3,35,2.0000,4.0,75,132.00,4.802219
1776,1000,0.50,500,3,35,2.0000,4.0,76,83.00,14.982039
1777,1000,0.50,500,3,35,2.0000,4.0,77,164.00,10.572586
1778,1000,0.50,500,3,35,2.0000,4.0,78,210.00,22.806915
1779,1000,0.50,500,3,35,2.0000,4.0,79,339.00,2.560223
1780,1000,0.50,500,3,35,2.0000,4.0,80,121.00,8.880792
1781,1000,0.50,500,3,35,2.0000,4.0,81,223.00,4.988452
1782,1000,0.50,500,3,35,2.0000,4.0,82,168.00,9.277544
1783,1000,0.50,500,3,35,2.0000,4.0,83,84.00,8.071772
1784,1000,0.50,500,3,35,2.0000,4.0,84,304.00,6.133207
1785,1000,0.50,500,3,35,2.0000,4.0,85,85.00,4.211695
1786,1000,0.50,500,3,35,2.0000,4.0,86,301.00,1.890411
1787,1000,0.50,500,3,35,2.0000,4.0,87,153.00,12.570779
1788,1000,0.50,500,3,35,2.0000,4.0,88,111.00,3.907156
1789,1000,0.50,500,3,35,2.0000,4.0,89,240.00,27.832840
1790,1000,0.50,500,3,35,2.0000,4.0,90,129.00,8.701261
1791,1000,0.50,500,3,35,2.0000,4.0,91,173.00,17.705538
1792,1000,0.50,500,3,35,2.0000,4.0,92,114.00,13.455104
1793,1000,0.50,500,3,35,2.0000,4.0,93,120.00,9.486265
1794,1000,0.50,500,3,35,2.0000,4.0,94,166.00,24.510855
1795,1000,0.50,500,3,35,2.0000,4.0,95,203.00,4.044497
1796,1000,0.50,500,3,35,2.0000,4.0,96,226.00,0.753828
1797,1000,0.50,500,3,35,2.0000,4.0,97,308.00,13.676495
1798,1000,0.50,500,3,35,2.0000,4.0,98,214.00,12.830748
1799,1000,0.50,500,3,35,2.0000,4.0,99,160.00,2.704720
1800,1000,0.50,500,3,35,2.2500,4.5,0,129.00,11.800473
1801,1000,0.50,500,3,35,2.2500,4.5,1,108.00,13.955524
1802,1000,0.50,500,3,35,2.2500,4.5,2,112.00,30.392393
1803,1000,0.50,500,3,35,2.2500,4.5,3,178.00,31.383278
1804,1000,0.50,500,3,35,2.2500,4.5,4,138.00,27.351942
1805,1000,0.50,500,3,35,2.2500,4.5,5,110.00,35.624241
1806,1000,0.50,500,3,35,2.2500,4.5,6,133.00,1.019281
1807,1000,0.50,500,3,35,2.2500,4.5,7,76.00,1.886183
1808,1000,0.50,500,3,35,2.2500,4.5,8,197.00,23.909657
1809,1000,0.50,500,3,35,2.2500,4.5,9,320.00,6.948733
1810,1000,0.50,500,3,35,2.2500,4.5,10,103.00,4.640942
1811,1000,0.50,500,3,35,2.2500,4.5,11,195.00,3.011479
1812,1000,0.50,500,3,35,2.2500,4.5,12,79.00,0.966049
1813,1000,0.50,500,3,35,2.2500,4.5,13,77.00,17.903831
1814,1000,0.50,500,3,35,2.2500,4.5,14,279.00,2.529577
1815,1000,0.50,500,3,35,2.2500,4.5,15,148.00,9.679111
1816,1000,0.50,500,3,35,2.2500,4.5,16,106.00,5.163563
1817,1000,0.50,500,3,35,2.2500,4.5,17,80.00,16.474936
1818,1000,0.50,500,3,35,2.2500,4.5,18,176.00,28.523605
1819,1000,0.50,500,3,35,2.2500,4.5,19,196.00,24.701756
1820,1000,0.50,500,3,35,2.2500,4.5,20,86.00,8.323066
1821,1000,0.50,500,3,35,2.2500,4.5,21,173.00,13.363024
1822,1000,0.50,500,3,35,2.2500,4.5,22,171.00,17.518623
1823,1000,0.50,500,3,35,2.2500,4.5,23,118.00,3.059367
1824,1000,0.50,500,3,35,2.2500,4.5,24,79.00,0.900709
1825,1000,0.50,500,3,35,2.2500,4.5,25,240.00,16.142065
1826,1000,0.50,500,3,35,2.2500,4.5,26,99.00,1.111763
1827,1000,0.50,500,3,35,2.2500,4.5,27,70.00,0.572221
1828,1000,0.50,500,3,35,2.2500,4.5,28,296.00,1.370946
1829,1000,0.50,500,3,35,2.2500,4.5,29,86.00,18.791233
1830,1000,0.50,500,3,35,2.2500,4.5,30,187.00,13.899586
1831,1000,0.50,500,3,35,2.2500,4.5,31,69.00,1.806549
1832,1000,0.50,500,3,35,2.2500,4.5,32,213.00,21.424780
1833,1000,0.50,500,3,35,2.2500,4.5,33,154.00,1.423822
1834,1000,0.50,500,3,35,2.2500,4.5,34,148.00,6.527577
1835,1000,0.50,500,3,35,2.2500,4.5,35,119.00,13.008757
1836,1000,0.50,500,3,35,2.2500,4.5,36,85.00,29.086256
1837,1000,0.50,500,3,35,2.2500,4.5,37,61.00,2.611999
1838,1000,0.50,500,3,35,2.2500,4.5,38,175.00,24.495260
1839,1000,0.50,500,3,35,2.2500,4.5,39,309.00,2.716265
1840,1000,0.50,500,3,35,2.2500,4.5,40,158.00,9.056582
1841,1000,0.50,500,3,35,2.2500,4.5,41,168.00,11.747777
1842,1000,0.50,500,3,35,2.2500,4.5,42,85.00,13.214993
1843,1000,0.50,500,3,35,2.2500,4.5,43,174.00,18.943621
1844,1000,0.50,500,3,35,2.2500,4.5,44,101.00,22.658688
1845,1000,0.50,500,3,35,2.2500,4.5,45,158.00,9.034496
1846,1000,0.50,500,3,35,2.2500,4.5,46,82.00,9.369946
1847,1000,0.50,500,3,35,2.2500,4.5,47,207.00,18.374044
1848,1000,0.50,500,3,35,2.2500,4.5,48,80.00,17.543631
1849,1000,0.50,500,3,35,2.2500,4.5,49,119.00,27.396715
1850,1000,0.50,500,3,35,2.2500,4.5,50,111.00,19.387819
1851,1000,0.50,500,3,35,2.2500,4.5,51,314.00,11.398661
1852,1000,0.50,500,3,35,2.2500,4.5,52,154.00,2.031431
1853,1000,0.50,500,3,35,2.2500,4.5,53,442.00,8.866726
1854,1000,0.50,500,3,35,2.2500,4.5,54,160.00,3.266817
1855,1000,0.50,500,3,35,2.2500,4.5,55,106.00,26.358030
1856,1000,0.50,500,3,35,2.2500,4.5,56,116.00,9.049242
1857,1000,0.50,500,3,35,2.2500,4.5,57,89.00,9.431928
1858,1000,0.50,500,3,35,2.2500,4.5,58,168.00,11.276639
1859,1000,0.50,500,3,35,2.2500,4.5,59,173.00,12.039660
1860,1000,0.50,500,3,35,2.2500,4.5,60,131.00,1.183789
1861,1000,0.50,500,3,35,2.2500,4.5,61,87.00,5.337866
1862,1000,0.50,500,3,35,2.2500,4.5,62,77.00,1.645310
1863,1000,0.50,500,3,35,2.2500,4.5,63,116.00,12.692166
1864,1000,0.50,500,3,35,2.2500,4.5,64,145.00,22.417425
1865,1000,0.50,500,3,35,2.2500,4.5,65,132.00,0.653479
1866,1000,0.50,500,3,35,2.2500,4.5,66,176.00,5.991550
1867,1000,0.50,500,3,35,2.2500,4.5,67,87.00,17.228596
1868,1000,0.50,500,3,35,2.2500,4.5,68,84.00,9.445760
1869,1000,0.50,500,3,35,2.2500,4.5,69,107.00,3.998967
1870,1000,0.50,500,3,35,2.2500,4.5,70,176.00,17.538065
1871,1000,0.50,500,3,35,2.2500,4.5,71,246.00,6.923888
1872,1000,0.50,500,3,35,2.2500,4.5,72,105.00,17.348232
1873,1000,0.50,500,3,35,2.2500,4.5,73,134.00,0.935112
1874,1000,0.50,500,3,35,2.2500,4.5,74,86.00,2.059296
1875,1000,0.50,500,3,35,2.2500,4.5,75,105.00,9.858833
1876,1000,0.50,500,3,35,2.2500,4.5,76,159.00,1.370074
1877,1000,0.50,500,3,35,2.2500,4.5,77,78.00,33.011269
1878,1000,0.50,500,3,35,2.2500,4.5,78,81.00,13.458665
1879,1000,0.50,500,3,35,2.2500,4.5,79,86.00,21.133678
1880,1000,0.50,500,3,35,2.2500,4.5,80,74.00,23.459995
1881,1000,0.50,500,3,35,2.2500,4.5,81,109.00,2.689370
1882,1000,0.50,500,3,35,2.2500,4.5,82,121.00,2.177713
1883,1000,0.50,500,3,35,2.2500,4.5,83,176.00,36.447048
1884,1000,0.50,500,3,35,2.2500,4.5,84,207.00,14.007991
1885,1000,0.50,500,3,35,2.2500,4.5,85,143.00,11.297203
1886,1000,0.50,500,3,35,2.2500,4.5,86,188.00,4.656859
1887,1000,0.50,500,3,35,2.2500,4.5,87,101.00,0.608747
1888,1000,0.50,500,3,35,2.2500,4.5,88,136.00,5.410070
1889,1000,0.50,500,3,35,2.2500,4.5,89,339.00,1.817063
1890,1000,0.50,500,3,35,2.2500,4.5,90,135.00,1.611999
1891,1000,0.50,500,3,35,2.2500,4.5,91,147.00,2.394999
1892,1000,0.50,500,3,35,2.2500,4.5,92,340.00,4.465064
1893,1000,0.50,500,3,35,2.2500,4.5,93,194.00,22.735518
1894,1000,0.50,500,3,35,2.2500,4.5,94,121.00,2.032176
1895,1000,0.50,500,3,35,2.2500,4.5,95,145.00,16.101280
1896,1000,0.50,500,3,35,2.2500,4.5,96,137.00,3.286122
1897,1000,0.50,500,3,35,2.2500,4.5,97,339.00,6.989231
1898,1000,0.50,500,3,35,2.2500,4.5,98,135.00,3.181333
1899,1000,0.50,500,3,35,2.2500,4.5,99,102.00,9.102048
1900,1000,0.50,500,3,35,2.5000,5.0,0,100.00,1.083743
1901,1000,0.50,500,3,35,2.5000,5.0,1,118.00,2.361269
1902,1000,0.50,500,3,35,2.5000,5.0,2,131.00,11.064386
1903,1000,0.50,500,3,35,2.5000,5.0,3,133.00,18.512239
1904,1000,0.50,500,3,35,2.5000,5.0,4,84.00,12.458687
1905,1000,0.50,500,3,35,2.5000,5.0,5,80.00,14.534802
1906,1000,0.50,500,3,35,2.5000,5.0,6,81.00,11.575289
1907,1000,0.50,500,3,35,2.5000,5.0,7,290.00,24.160948
1908,1000,0.50,500,3,35,2.5000,5.0,8,114.00,3.765949
1909,1000,0.50,500,3,35,2.5000,5.0,9,77.00,20.739647
1910,1000,0.50,500,3,35,2.5000,5.0,10,110.00,17.182774
1911,1000,0.50,500,3,35,2.5000,5.0,11,192.00,8.984954
1912,1000,0.50,500,3,35,2.5000,5.0,12,169.00,16.673672
1913,1000,0.50,500,3,35,2.5000,5.0,13,117.00,20.135237
1914,1000,0.50,500,3,35,2.5000,5.0,14,270.00,1.450003
1915,1000,0.50,500,3,35,2.5000,5.0,15,107.00,42.061478
1916,1000,0.50,500,3,35,2.5000,5.0,16,71.00,3.245851
1917,1000,0.50,500,3,35,2.5000,5.0,17,79.00,24.607527
1918,1000,0.50,500,3,35,2.5000,5.0,18,85.00,9.206243
1919,1000,0.50,500,3,35,2.5000,5.0,19,105.00,2.151455
1920,1000,0.50,500,3,35,2.5000,5.0,20,263.00,22.819551
1921,1000,0.50,500,3,35,2.5000,5.0,21,183.00,10.671418
1922,1000,0.50,500,3,35,2.5000,5.0,22,134.00,34.297928
1923,1000,0.50,500,3,35,2.5000,5.0,23,87.00,5.172862
1924,1000,0.50,500,3,35,2.5000,5.0,24,78.00,26.444765
1925,1000,0.50,500,3,35,2.5000,5.0,25,144.00,9.257439
1926,1000,0.50,500,3,35,2.5000,5.0,26,120.00,5.064033
1927,1000,0.50,500,3,35,2.5000,5.0,27,151.00,20.937929
1928,1000,0.50,500,3,35,2.5000,5.0,28,79.00,9.938443
1929,1000,0.50,500,3,35,2.5000,5.0,29,85.00,24.947418
1930,1000,0.50,500,3,35,2.5000,5.0,30,408.00,1.315179
1931,1000,0.50,500,3,35,2.5000,5.0,31,101.00,7.739276
1932,1000,0.50,500,3,35,2.5000,5.0,32,82.00,11.208586
1933,1000,0.50,500,3,35,2.5000,5.0,33,117.00,1.961378
1934,1000,0.50,500,3,35,2.5000,5.0,34,176.00,3.736572
1935,1000,0.50,500,3,35,2.5000,5.0,35,81.00,13.315681
1936,1000,0.50,500,3,35,2.5000,5.0,36,137.00,21.394892
1937,1000,0.50,500,3,35,2.5000,5.0,37,117.00,15.345344
1938,1000,0.50,500,3,35,2.5000,5.0,38,92.00,4.827670
1939,1000,0.50,500,3,35,2.5000,5.0,39,353.00,4.362797
1940,1000,0.50,500,3,35,2.5000,5.0,40,173.00,4.275099
1941,1000,0.50,500,3,35,2.5000,5.0,41,82.00,2.242031
1942,1000,0.50,500,3,35,2.5000,5.0,42,107.00,21.858820
1943,1000,0.50,500,3,35,2.5000,5.0,43,195.00,4.045153
1944,1000,0.50,500,3,35,2.5000,5.0,44,124.00,13.079837
1945,1000,0.50,500,3,35,2.5000,5.0,45,114.00,11.915593
1946,1000,0.50,500,3,35,2.5000,5.0,46,84.00,6.181998
1947,1000,0.50,500,3,35,2.5000,5.0,47,82.00,5.726659
1948,1000,0.50,500,3,35,2.5000,5.0,48,82.00,29.458504
1949,1000,0.50,500,3,35,2.5000,5.0,49,73.00,5.028279
1950,1000,0.50,500,3,35,2.5000,5.0,50,82.00,13.358910
1951,1000,0.50,500,3,35,2.5000,5.0,51,303.00,19.234163
1952,1000,0.50,500,3,35,2.5000,5.0,52,151.00,3.313030
1953,1000,0.50,500,3,35,2.5000,5.0,53,76.00,5.979235
1954,1000,0.50,500,3,35,2.5000,5.0,54,101.00,1.318682
1955,1000,0.50,500,3,35,2.5000,5.0,55,153.00,15.388611
