index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
11715,1000,0.10,900,3,350,1.3070,0.60,periodic,15,9470.00,0.941777
11716,1000,0.10,900,3,350,1.3123,0.60,periodic,16,9386.00,0.807996
11717,1000,0.10,900,3,350,1.3393,0.60,periodic,17,9248.00,1.124350
11718,1000,0.10,900,3,350,1.3283,0.60,periodic,18,9454.00,1.018800
11719,1000,0.10,900,3,350,1.2803,0.60,periodic,19,9470.00,0.887421
11720,1000,0.10,900,3,350,1.2609,0.60,periodic,20,9564.00,1.455284
11721,1000,0.10,900,3,350,1.3279,0.60,periodic,21,9318.00,2.242422
11722,1000,0.10,900,3,350,1.3295,0.60,periodic,22,9303.00,0.993480
11723,1000,0.10,900,3,350,1.3102,0.60,periodic,23,9303.00,1.646531
11724,1000,0.10,900,3,350,1.3345,0.60,periodic,24,9364.00,1.288927
11725,1000,0.10,900,3,350,1.3241,0.60,periodic,25,9544.00,1.120559
11726,1000,0.10,900,3,350,1.3066,0.60,periodic,26,9330.00,1.108649
11727,1000,0.10,900,3,350,1.2857,0.60,periodic,27,9242.00,1.286581
11728,1000,0.10,900,3,350,1.3377,0.60,periodic,28,9180.00,1.586295
11729,1000,0.10,900,3,350,1.2872,0.60,periodic,29,9452.00,1.570246
11730,1000,0.10,900,3,350,1.3395,0.60,periodic,30,9292.00,1.337699
11731,1000,0.10,900,3,350,1.3180,0.60,periodic,31,9291.00,1.304750
11732,1000,0.10,900,3,350,1.3211,0.60,periodic,32,9214.00,2.119214
11733,1000,0.10,900,3,350,1.3465,0.60,periodic,33,9299.00,0.841325
11734,1000,0.10,900,3,350,1.3501,0.60,periodic,34,9358.00,0.962741
11735,1000,0.10,900,3,350,1.2967,0.60,periodic,35,9498.00,1.126031
11736,1000,0.10,900,3,350,1.3155,0.60,periodic,36,9510.00,0.860622
11737,1000,0.10,900,3,350,1.3007,0.60,periodic,37,9286.00,1.308197
11738,1000,0.10,900,3,350,1.3188,0.60,periodic,38,9492.00,2.439151
11739,1000,0.10,900,3,350,1.3352,0.60,periodic,39,9388.00,1.514303
11740,1000,0.10,900,3,350,1.2931,0.60,periodic,40,9433.00,1.288472
11741,1000,0.10,900,3,350,1.3032,0.60,periodic,41,9397.00,1.362670
11742,1000,0.10,900,3,350,1.2853,0.60,periodic,42,9300.00,1.076429
11743,1000,0.10,900,3,350,1.2832,0.60,periodic,43,9324.00,0.815887
11744,1000,0.10,900,3,350,1.3286,0.60,periodic,44,9289.00,1.378818
11745,1000,0.10,900,3,350,1.2771,0.60,periodic,45,9268.00,1.567210
11746,1000,0.10,900,3,350,1.3381,0.60,periodic,46,9282.00,1.850311
11747,1000,0.10,900,3,350,1.3548,0.60,periodic,47,9359.00,1.052344
11748,1000,0.10,900,3,350,1.2971,0.60,periodic,48,9385.00,1.000548
11749,1000,0.10,900,3,350,1.3333,0.60,periodic,49,9329.00,2.358604
11750,1000,0.10,900,3,350,1.3026,0.60,periodic,50,9371.00,1.329913
11751,1000,0.10,900,3,350,1.3021,0.60,periodic,51,9426.00,1.002904
11752,1000,0.10,900,3,350,1.2848,0.60,periodic,52,9449.00,1.159693
11753,1000,0.10,900,3,350,1.3391,0.60,periodic,53,9417.00,1.285999
11754,1000,0.10,900,3,350,1.3357,0.60,periodic,54,9322.00,1.570297
11755,1000,0.10,900,3,350,1.3564,0.60,periodic,55,9391.00,1.817545
11756,1000,0.10,900,3,350,1.3686,0.60,periodic,56,9314.00,1.070006
11757,1000,0.10,900,3,350,1.2643,0.60,periodic,57,9349.00,1.224916
11758,1000,0.10,900,3,350,1.2926,0.60,periodic,58,9406.00,1.533900
11759,1000,0.10,900,3,350,1.3318,0.60,periodic,59,9212.00,1.000334
11760,1000,0.10,900,3,350,1.3105,0.60,periodic,60,9365.00,1.675315
11761,1000,0.10,900,3,350,1.3047,0.60,periodic,61,9323.00,1.551476
11762,1000,0.10,900,3,350,1.3188,0.60,periodic,62,9250.00,1.266722
11763,1000,0.10,900,3,350,1.3068,0.60,periodic,63,9395.00,0.958283
11764,1000,0.10,900,3,350,1.3401,0.60,periodic,64,9268.00,1.859195
11765,1000,0.10,900,3,350,1.3396,0.60,periodic,65,9391.00,1.123182
11766,1000,0.10,900,3,350,1.3631,0.60,periodic,66,9394.00,1.108904
11767,1000,0.10,900,3,350,1.3793,0.60,periodic,67,9230.00,0.874724
11768,1000,0.10,900,3,350,1.3176,0.60,periodic,68,9318.00,1.550455
11769,1000,0.10,900,3,350,1.3168,0.60,periodic,69,9408.00,0.911424
11770,1000,0.10,900,3,350,1.3591,0.60,periodic,70,9254.00,1.382206
11771,1000,0.10,900,3,350,1.3346,0.60,periodic,71,9351.00,1.106419
11772,1000,0.10,900,3,350,1.3078,0.60,periodic,72,9444.00,1.374606
11773,1000,0.10,900,3,350,1.3442,0.60,periodic,73,9545.00,1.242734
11774,1000,0.10,900,3,350,1.2878,0.60,periodic,74,9404.00,1.175460
11775,1000,0.10,900,3,350,1.3285,0.60,periodic,75,9241.00,0.866877
11776,1000,0.10,900,3,350,1.3297,0.60,periodic,76,9373.00,1.051774
11777,1000,0.10,900,3,350,1.2929,0.60,periodic,77,9330.00,1.243813
11778,1000,0.10,900,3,350,1.3516,0.60,periodic,78,9277.00,1.146008
11779,1000,0.10,900,3,350,1.3173,0.60,periodic,79,9448.00,1.086356
11780,1000,0.10,900,3,350,1.3275,0.60,periodic,80,9519.00,1.285379
11781,1000,0.10,900,3,350,1.2945,0.60,periodic,81,9645.00,1.647812
11782,1000,0.10,900,3,350,1.3141,0.60,periodic,82,9285.00,1.171497
11783,1000,0.10,900,3,350,1.2761,0.60,periodic,83,9376.00,1.240515
11784,1000,0.10,900,3,350,1.3614,0.60,periodic,84,9320.00,1.406987
11785,1000,0.10,900,3,350,1.2861,0.60,periodic,85,9696.00,0.991798
11786,1000,0.10,900,3,350,1.3605,0.60,periodic,86,9329.00,1.439619
11787,1000,0.10,900,3,350,1.3437,0.60,periodic,87,9374.00,1.128596
11788,1000,0.10,900,3,350,1.3053,0.60,periodic,88,9402.00,1.087525
11789,1000,0.10,900,3,350,1.3245,0.60,periodic,89,9422.00,1.563475
11790,1000,0.10,900,3,350,1.3244,0.60,periodic,90,9566.00,1.663901
11791,1000,0.10,900,3,350,1.2999,0.60,periodic,91,9566.00,2.033143
11792,1000,0.10,900,3,350,1.2717,0.60,periodic,92,9456.00,1.425532
11793,1000,0.10,900,3,350,1.2933,0.60,periodic,93,9554.00,1.221112
11794,1000,0.10,900,3,350,1.3285,0.60,periodic,94,9390.00,1.786351
11795,1000,0.10,900,3,350,1.3287,0.60,periodic,95,9492.00,1.140751
11796,1000,0.10,900,3,350,1.3177,0.60,periodic,96,9748.00,1.621801
11797,1000,0.10,900,3,350,1.3086,0.60,periodic,97,9603.00,1.279773
11798,1000,0.10,900,3,350,1.3340,0.60,periodic,98,9618.00,1.993639
11799,1000,0.10,900,3,350,1.3506,0.60,periodic,99,9511.00,1.669147
11800,1000,0.10,900,3,350,1.3314,0.65,periodic,0,9409.00,1.416808
11801,1000,0.10,900,3,350,1.3475,0.65,periodic,1,9443.00,1.647188
11802,1000,0.10,900,3,350,1.3328,0.65,periodic,2,9365.00,1.833596
11803,1000,0.10,900,3,350,1.3166,0.65,periodic,3,9496.00,1.117338
11804,1000,0.10,900,3,350,1.3057,0.65,periodic,4,9682.00,1.604101
11805,1000,0.10,900,3,350,1.3666,0.65,periodic,5,9520.00,1.428473
11806,1000,0.10,900,3,350,1.3437,0.65,periodic,6,9606.00,1.792887
11807,1000,0.10,900,3,350,1.2743,0.65,periodic,7,9620.00,3.003588
11808,1000,0.10,900,3,350,1.3190,0.65,periodic,8,9307.00,1.929917
11809,1000,0.10,900,3,350,1.3249,0.65,periodic,9,9538.00,1.176612
11810,1000,0.10,900,3,350,1.3562,0.65,periodic,10,9407.00,1.114215
11811,1000,0.10,900,3,350,1.3287,0.65,periodic,11,9438.00,1.230262
11812,1000,0.10,900,3,350,1.3265,0.65,periodic,12,9302.00,1.280456
11813,1000,0.10,900,3,350,1.3268,0.65,periodic,13,9365.00,1.400047
11814,1000,0.10,900,3,350,1.2709,0.65,periodic,14,9260.00,1.159754
11815,1000,0.10,900,3,350,1.2778,0.65,periodic,15,9405.00,1.523216
11816,1000,0.10,900,3,350,1.2964,0.65,periodic,16,9184.00,1.405301
11817,1000,0.10,900,3,350,1.3336,0.65,periodic,17,9401.00,1.602446
11818,1000,0.10,900,3,350,1.2892,0.65,periodic,18,9304.00,1.468843
11819,1000,0.10,900,3,350,1.3504,0.65,periodic,19,9309.00,1.556832
11820,1000,0.10,900,3,350,1.3328,0.65,periodic,20,9306.00,1.426654
11821,1000,0.10,900,3,350,1.3144,0.65,periodic,21,9208.00,1.265632
11822,1000,0.10,900,3,350,1.3612,0.65,periodic,22,9361.00,3.000027
11823,1000,0.10,900,3,350,1.3858,0.65,periodic,23,9186.00,1.568940
11824,1000,0.10,900,3,350,1.3029,0.65,periodic,24,9299.00,1.401915
11825,1000,0.10,900,3,350,1.3357,0.65,periodic,25,9271.00,1.457971
11826,1000,0.10,900,3,350,1.3251,0.65,periodic,26,9246.00,1.284033
11827,1000,0.10,900,3,350,1.3411,0.65,periodic,27,9179.00,1.273730
11828,1000,0.10,900,3,350,1.3294,0.65,periodic,28,9455.00,1.929900
11829,1000,0.10,900,3,350,1.2819,0.65,periodic,29,9300.00,1.275052
11830,1000,0.10,900,3,350,1.2849,0.65,periodic,30,9316.00,1.591222
11831,1000,0.10,900,3,350,1.3754,0.65,periodic,31,9179.00,1.091189
11832,1000,0.10,900,3,350,1.3139,0.65,periodic,32,9328.00,1.118710
11833,1000,0.10,900,3,350,1.2805,0.65,periodic,33,9369.00,0.995693
11834,1000,0.10,900,3,350,1.3437,0.65,periodic,34,9316.00,1.262834
11835,1000,0.10,900,3,350,1.3397,0.65,periodic,35,9358.00,1.688156
11836,1000,0.10,900,3,350,1.3518,0.65,periodic,36,9274.00,1.218765
11837,1000,0.10,900,3,350,1.2801,0.65,periodic,37,9448.00,1.773746
11838,1000,0.10,900,3,350,1.3544,0.65,periodic,38,9357.00,1.091368
11839,1000,0.10,900,3,350,1.3198,0.65,periodic,39,9564.00,1.501909
11840,1000,0.10,900,3,350,1.2873,0.65,periodic,40,9526.00,1.823750
11841,1000,0.10,900,3,350,1.3537,0.65,periodic,41,9346.00,1.164357
11842,1000,0.10,900,3,350,1.2993,0.65,periodic,42,9297.00,2.133380
11843,1000,0.10,900,3,350,1.3337,0.65,periodic,43,9279.00,1.143860
11844,1000,0.10,900,3,350,1.3204,0.65,periodic,44,9253.00,0.978348
11845,1000,0.10,900,3,350,1.3335,0.65,periodic,45,9206.00,1.162768
11846,1000,0.10,900,3,350,1.2817,0.65,periodic,46,9409.00,1.252829
11847,1000,0.10,900,3,350,1.2865,0.65,periodic,47,9273.00,1.080224
11848,1000,0.10,900,3,350,1.3373,0.65,periodic,48,9298.00,2.318575
11849,1000,0.10,900,3,350,1.3244,0.65,periodic,49,9441.00,2.011064
11850,1000,0.10,900,3,350,1.3018,0.65,periodic,50,9454.00,1.394253
11851,1000,0.10,900,3,350,1.3305,0.65,periodic,51,9306.00,1.958352
11852,1000,0.10,900,3,350,1.3245,0.65,periodic,52,9391.00,1.043303
11853,1000,0.10,900,3,350,1.3527,0.65,periodic,53,9436.00,1.279340
11854,1000,0.10,900,3,350,1.2894,0.65,periodic,54,9415.00,1.112723
11855,1000,0.10,900,3,350,1.2937,0.65,periodic,55,9407.00,1.226960
11856,1000,0.10,900,3,350,1.3352,0.65,periodic,56,9237.00,1.481006
11857,1000,0.10,900,3,350,1.2981,0.65,periodic,57,9315.00,1.189331
11858,1000,0.10,900,3,350,1.3452,0.65,periodic,58,9371.00,1.015203
11859,1000,0.10,900,3,350,1.3053,0.65,periodic,59,9523.00,1.000294
11860,1000,0.10,900,3,350,1.3233,0.65,periodic,60,9500.00,1.863059
11861,1000,0.10,900,3,350,1.3605,0.65,periodic,61,9435.00,1.618928
11862,1000,0.10,900,3,350,1.2598,0.65,periodic,62,9527.00,2.155981
11863,1000,0.10,900,3,350,1.3404,0.65,periodic,63,9268.00,1.266278
11864,1000,0.10,900,3,350,1.3356,0.65,periodic,64,9322.00,0.961467
11865,1000,0.10,900,3,350,1.3375,0.65,periodic,65,9321.00,1.862638
11866,1000,0.10,900,3,350,1.2989,0.65,periodic,66,9344.00,2.582090
11867,1000,0.10,900,3,350,1.3049,0.65,periodic,67,9480.00,1.061602
11868,1000,0.10,900,3,350,1.2871,0.65,periodic,68,9550.00,1.032121
11869,1000,0.10,900,3,350,1.3227,0.65,periodic,69,9506.00,1.638230
11870,1000,0.10,900,3,350,1.3134,0.65,periodic,70,9344.00,1.335865
11871,1000,0.10,900,3,350,1.2726,0.65,periodic,71,9385.00,1.431686
11872,1000,0.10,900,3,350,1.3363,0.65,periodic,72,9472.00,1.515042
11873,1000,0.10,900,3,350,1.3526,0.65,periodic,73,9172.00,1.002296
11874,1000,0.10,900,3,350,1.3306,0.65,periodic,74,9452.00,0.937431
11875,1000,0.10,900,3,350,1.2979,0.65,periodic,75,9626.00,1.149164
11876,1000,0.10,900,3,350,1.3305,0.65,periodic,76,9244.00,1.392558
11877,1000,0.10,900,3,350,1.3107,0.65,periodic,77,9363.00,1.379352
11878,1000,0.10,900,3,350,1.2983,0.65,periodic,78,9099.00,1.607311
11879,1000,0.10,900,3,350,1.3471,0.65,periodic,79,9347.00,2.059556
11880,1000,0.10,900,3,350,1.3258,0.65,periodic,80,9178.00,1.454772
11881,1000,0.10,900,3,350,1.3801,0.65,periodic,81,9265.00,1.438956
11882,1000,0.10,900,3,350,1.3208,0.65,periodic,82,9267.00,1.107925
11883,1000,0.10,900,3,350,1.2918,0.65,periodic,83,9427.00,1.161662
11884,1000,0.10,900,3,350,1.3408,0.65,periodic,84,9463.00,1.099343
11885,1000,0.10,900,3,350,1.3116,0.65,periodic,85,9277.00,1.031181
11886,1000,0.10,900,3,350,1.3412,0.65,periodic,86,9286.00,2.200018
11887,1000,0.10,900,3,350,1.3090,0.65,periodic,87,9320.00,1.168783
11888,1000,0.10,900,3,350,1.2847,0.65,periodic,88,9371.00,1.312180
11889,1000,0.10,900,3,350,1.3002,0.65,periodic,89,9308.00,1.177454
11890,1000,0.10,900,3,350,1.3219,0.65,periodic,90,9184.00,1.042329
11891,1000,0.10,900,3,350,1.3625,0.65,periodic,91,9347.00,1.620488
11892,1000,0.10,900,3,350,1.3271,0.65,periodic,92,9239.00,1.528156
11893,1000,0.10,900,3,350,1.2965,0.65,periodic,93,9276.00,1.211112
11894,1000,0.10,900,3,350,1.2704,0.65,periodic,94,9337.00,2.100110
11895,1000,0.10,900,3,350,1.3335,0.65,periodic,95,9184.00,2.210476
11896,1000,0.10,900,3,350,1.3454,0.65,periodic,96,9248.00,1.342776
11897,1000,0.10,900,3,350,1.3607,0.65,periodic,97,9319.00,0.932755
11898,1000,0.10,900,3,350,1.3710,0.65,periodic,98,9285.00,0.991245
11899,1000,0.10,900,3,350,1.3282,0.65,periodic,99,9300.00,1.422092
11900,1000,0.10,900,3,350,1.3492,0.70,periodic,0,9301.00,1.255499
11901,1000,0.10,900,3,350,1.3383,0.70,periodic,1,9252.00,1.315645
11902,1000,0.10,900,3,350,1.3125,0.70,periodic,2,9163.00,1.896206
11903,1000,0.10,900,3,350,1.3106,0.70,periodic,3,9397.00,1.421931
11904,1000,0.10,900,3,350,1.3452,0.70,periodic,4,9366.00,1.699917
11905,1000,0.10,900,3,350,1.3398,0.70,periodic,5,9244.00,1.249385
11906,1000,0.10,900,3,350,1.3294,0.70,periodic,6,9168.00,1.331991
11907,1000,0.10,900,3,350,1.3678,0.70,periodic,7,9283.00,1.577410
11908,1000,0.10,900,3,350,1.3501,0.70,periodic,8,9173.00,1.506237
11909,1000,0.10,900,3,350,1.3341,0.70,periodic,9,9175.00,2.096786
11910,1000,0.10,900,3,350,1.3366,0.70,periodic,10,9325.00,1.167683
11911,1000,0.10,900,3,350,1.3186,0.70,periodic,11,9259.00,2.242501
11912,1000,0.10,900,3,350,1.3874,0.70,periodic,12,9100.00,2.940547
11913,1000,0.10,900,3,350,1.2962,0.70,periodic,13,9423.00,1.648387
11914,1000,0.10,900,3,350,1.2992,0.70,periodic,14,9201.00,1.825338
11915,1000,0.10,900,3,350,1.3533,0.70,periodic,15,9445.00,1.607057
11916,1000,0.10,900,3,350,1.2841,0.70,periodic,16,9538.00,1.452537
11917,1000,0.10,900,3,350,1.3351,0.70,periodic,17,9209.00,1.319671
11918,1000,0.10,900,3,350,1.2576,0.70,periodic,18,9144.00,1.097535
11919,1000,0.10,900,3,350,1.3812,0.70,periodic,19,9289.00,1.906414
11920,1000,0.10,900,3,350,1.3268,0.70,periodic,20,9288.00,1.470118
11921,1000,0.10,900,3,350,1.3163,0.70,periodic,21,9262.00,1.419891
11922,1000,0.10,900,3,350,1.3580,0.70,periodic,22,9264.00,2.060375
11923,1000,0.10,900,3,350,1.3573,0.70,periodic,23,9157.00,2.110471
11924,1000,0.10,900,3,350,1.3742,0.70,periodic,24,9311.00,1.416739
11925,1000,0.10,900,3,350,1.2967,0.70,periodic,25,9131.00,2.647564
11926,1000,0.10,900,3,350,1.3269,0.70,periodic,26,9246.00,1.323614
11927,1000,0.10,900,3,350,1.3447,0.70,periodic,27,9180.00,1.434908
11928,1000,0.10,900,3,350,1.3676,0.70,periodic,28,9243.00,1.955856
11929,1000,0.10,900,3,350,1.3269,0.70,periodic,29,9198.00,1.342886
11930,1000,0.10,900,3,350,1.3732,0.70,periodic,30,9256.00,1.651302
11931,1000,0.10,900,3,350,1.3706,0.70,periodic,31,9179.00,2.037019
11932,1000,0.10,900,3,350,1.3825,0.70,periodic,32,9333.00,1.239110
11933,1000,0.10,900,3,350,1.3120,0.70,periodic,33,9193.00,1.365880
11934,1000,0.10,900,3,350,1.3259,0.70,periodic,34,9316.00,1.385436
11935,1000,0.10,900,3,350,1.3563,0.70,periodic,35,9366.00,1.206869
11936,1000,0.10,900,3,350,1.3401,0.70,periodic,36,9266.00,1.101671
11937,1000,0.10,900,3,350,1.3476,0.70,periodic,37,9224.00,2.993822
11938,1000,0.10,900,3,350,1.3456,0.70,periodic,38,9282.00,2.035787
11939,1000,0.10,900,3,350,1.3232,0.70,periodic,39,9247.00,1.310917
11940,1000,0.10,900,3,350,1.2933,0.70,periodic,40,9302.00,1.598691
11941,1000,0.10,900,3,350,1.2977,0.70,periodic,41,9266.00,1.355573
11942,1000,0.10,900,3,350,1.3077,0.70,periodic,42,9192.00,1.652710
11943,1000,0.10,900,3,350,1.2818,0.70,periodic,43,9360.00,1.687639
11944,1000,0.10,900,3,350,1.2842,0.70,periodic,44,9291.00,1.192450
11945,1000,0.10,900,3,350,1.3325,0.70,periodic,45,9263.00,1.723911
11946,1000,0.10,900,3,350,1.3201,0.70,periodic,46,9238.00,1.163803
11947,1000,0.10,900,3,350,1.3263,0.70,periodic,47,9208.00,1.389691
11948,1000,0.10,900,3,350,1.3320,0.70,periodic,48,8990.00,1.134781
11949,1000,0.10,900,3,350,1.3544,0.70,periodic,49,9294.00,0.907001
11950,1000,0.10,900,3,350,1.3221,0.70,periodic,50,9193.00,1.770944
11951,1000,0.10,900,3,350,1.2944,0.70,periodic,51,9194.00,1.805788
11952,1000,0.10,900,3,350,1.3854,0.70,periodic,52,9124.00,1.496072
11953,1000,0.10,900,3,350,1.2990,0.70,periodic,53,9282.00,1.772965
11954,1000,0.10,900,3,350,1.2944,0.70,periodic,54,9437.00,1.781755
11955,1000,0.10,900,3,350,1.3251,0.70,periodic,55,9061.00,1.343310
11956,1000,0.10,900,3,350,1.3636,0.70,periodic,56,9312.00,1.086649
11957,1000,0.10,900,3,350,1.3292,0.70,periodic,57,9324.00,1.773343
11958,1000,0.10,900,3,350,1.3340,0.70,periodic,58,9294.00,1.324979
11959,1000,0.10,900,3,350,1.2522,0.70,periodic,59,9312.00,1.216507
11960,1000,0.10,900,3,350,1.3155,0.70,periodic,60,9554.00,1.394294
11961,1000,0.10,900,3,350,1.3907,0.70,periodic,61,9189.00,1.641506
11962,1000,0.10,900,3,350,1.3346,0.70,periodic,62,9199.00,1.561996
11963,1000,0.10,900,3,350,1.3166,0.70,periodic,63,9200.00,2.166338
11964,1000,0.10,900,3,350,1.3123,0.70,periodic,64,9219.00,0.951865
11965,1000,0.10,900,3,350,1.3427,0.70,periodic,65,9241.00,1.817620
11966,1000,0.10,900,3,350,1.3004,0.70,periodic,66,9321.00,1.084441
11967,1000,0.10,900,3,350,1.3227,0.70,periodic,67,9222.00,1.968774
11968,1000,0.10,900,3,350,1.2877,0.70,periodic,68,9502.00,1.260496
11969,1000,0.10,900,3,350,1.3738,0.70,periodic,69,9276.00,2.085145
11970,1000,0.10,900,3,350,1.2772,0.70,periodic,70,9415.00,2.312845
11971,1000,0.10,900,3,350,1.3330,0.70,periodic,71,9440.00,1.143614
11972,1000,0.10,900,3,350,1.3297,0.70,periodic,72,9040.00,1.808732
11973,1000,0.10,900,3,350,1.3418,0.70,periodic,73,9235.00,1.351775
11974,1000,0.10,900,3,350,1.3340,0.70,periodic,74,9034.00,1.307925
11975,1000,0.10,900,3,350,1.3092,0.70,periodic,75,9203.00,2.128019
11976,1000,0.10,900,3,350,1.3575,0.70,periodic,76,9305.00,2.134062
11977,1000,0.10,900,3,350,1.3256,0.70,periodic,77,9343.00,1.162693
11978,1000,0.10,900,3,350,1.3015,0.70,periodic,78,9234.00,1.942853
11979,1000,0.10,900,3,350,1.3600,0.70,periodic,79,9341.00,1.936791
11980,1000,0.10,900,3,350,1.3308,0.70,periodic,80,9326.00,1.482856
11981,1000,0.10,900,3,350,1.3118,0.70,periodic,81,9292.00,1.384938
11982,1000,0.10,900,3,350,1.3440,0.70,periodic,82,9235.00,1.196544
11983,1000,0.10,900,3,350,1.3658,0.70,periodic,83,9468.00,1.151020
11984,1000,0.10,900,3,350,1.3684,0.70,periodic,84,9231.00,1.601349
11985,1000,0.10,900,3,350,1.3334,0.70,periodic,85,9379.00,1.474598
11986,1000,0.10,900,3,350,1.2956,0.70,periodic,86,9391.00,1.914115
11987,1000,0.10,900,3,350,1.3070,0.70,periodic,87,9295.00,2.113577
11988,1000,0.10,900,3,350,1.3582,0.70,periodic,88,9348.00,1.044970
11989,1000,0.10,900,3,350,1.3431,0.70,periodic,89,9431.00,2.361286
11990,1000,0.10,900,3,350,1.3622,0.70,periodic,90,9417.00,2.246565
11991,1000,0.10,900,3,350,1.3468,0.70,periodic,91,9385.00,1.662904
11992,1000,0.10,900,3,350,1.2593,0.70,periodic,92,9458.00,1.119056
11993,1000,0.10,900,3,350,1.3385,0.70,periodic,93,9344.00,1.634658
11994,1000,0.10,900,3,350,1.3043,0.70,periodic,94,9343.00,1.468461
11995,1000,0.10,900,3,350,1.3370,0.70,periodic,95,9374.00,1.147826
11996,1000,0.10,900,3,350,1.3308,0.70,periodic,96,9494.00,1.542106
11997,1000,0.10,900,3,350,1.3058,0.70,periodic,97,9528.00,1.166794
11998,1000,0.10,900,3,350,1.3424,0.70,periodic,98,9612.00,2.285980
11999,1000,0.10,900,3,350,1.2836,0.70,periodic,99,9604.00,1.152407
12000,1000,0.10,900,3,350,1.3793,0.75,periodic,0,9341.00,1.271956
12001,1000,0.10,900,3,350,1.3379,0.75,periodic,1,9330.00,1.474379
12002,1000,0.10,900,3,350,1.3564,0.75,periodic,2,9416.00,1.502286
12003,1000,0.10,900,3,350,1.3099,0.75,periodic,3,9401.00,1.549066
12004,1000,0.10,900,3,350,1.2940,0.75,periodic,4,9325.00,1.436138
12005,1000,0.10,900,3,350,1.3707,0.75,periodic,5,9339.00,2.437887
12006,1000,0.10,900,3,350,1.3359,0.75,periodic,6,9375.00,1.314211
12007,1000,0.10,900,3,350,1.3226,0.75,periodic,7,9364.00,2.032360
12008,1000,0.10,900,3,350,1.3395,0.75,periodic,8,9103.00,1.567499
12009,1000,0.10,900,3,350,1.3683,0.75,periodic,9,9083.00,1.929078
12010,1000,0.10,900,3,350,1.3846,0.75,periodic,10,9312.00,2.172223
12011,1000,0.10,900,3,350,1.3581,0.75,periodic,11,9356.00,2.630689
12012,1000,0.10,900,3,350,1.2962,0.75,periodic,12,9394.00,1.789400
12013,1000,0.10,900,3,350,1.2987,0.75,periodic,13,9327.00,1.599630
12014,1000,0.10,900,3,350,1.3184,0.75,periodic,14,9366.00,1.445897
12015,1000,0.10,900,3,350,1.3352,0.75,periodic,15,9501.00,1.524408
12016,1000,0.10,900,3,350,1.3665,0.75,periodic,16,9361.00,1.394615
12017,1000,0.10,900,3,350,1.3126,0.75,periodic,17,9556.00,2.564759
12018,1000,0.10,900,3,350,1.3574,0.75,periodic,18,9426.00,1.981733
12019,1000,0.10,900,3,350,1.4103,0.75,periodic,19,9591.00,1.448884
12020,1000,0.10,900,3,350,1.3370,0.75,periodic,20,9515.00,1.512471
12021,1000,0.10,900,3,350,1.2982,0.75,periodic,21,9389.00,1.517468
12022,1000,0.10,900,3,350,1.3203,0.75,periodic,22,9430.00,2.066210
12023,1000,0.10,900,3,350,1.3006,0.75,periodic,23,9437.00,1.186446
12024,1000,0.10,900,3,350,1.3693,0.75,periodic,24,9428.00,2.155095
12025,1000,0.10,900,3,350,1.2957,0.75,periodic,25,9368.00,1.364457
12026,1000,0.10,900,3,350,1.3070,0.75,periodic,26,9337.00,1.596237
12027,1000,0.10,900,3,350,1.2905,0.75,periodic,27,9435.00,1.187064
12028,1000,0.10,900,3,350,1.3584,0.75,periodic,28,9107.00,1.466393
12029,1000,0.10,900,3,350,1.3412,0.75,periodic,29,9220.00,1.571253
12030,1000,0.10,900,3,350,1.3182,0.75,periodic,30,9314.00,1.885727
12031,1000,0.10,900,3,350,1.3408,0.75,periodic,31,9197.00,1.681452
12032,1000,0.10,900,3,350,1.3665,0.75,periodic,32,9108.00,1.682341
12033,1000,0.10,900,3,350,1.3173,0.75,periodic,33,9240.00,3.030658
12034,1000,0.10,900,3,350,1.3786,0.75,periodic,34,9367.00,1.960472
12035,1000,0.10,900,3,350,1.3110,0.75,periodic,35,9158.00,2.394579
12036,1000,0.10,900,3,350,1.3602,0.75,periodic,36,9210.00,1.415596
12037,1000,0.10,900,3,350,1.3158,0.75,periodic,37,9167.00,1.728976
12038,1000,0.10,900,3,350,1.3808,0.75,periodic,38,9259.00,1.405660
12039,1000,0.10,900,3,350,1.2897,0.75,periodic,39,9152.00,1.290975
12040,1000,0.10,900,3,350,1.3392,0.75,periodic,40,9571.00,1.669710
12041,1000,0.10,900,3,350,1.3472,0.75,periodic,41,9477.00,1.968758
12042,1000,0.10,900,3,350,1.3589,0.75,periodic,42,9361.00,1.472034
12043,1000,0.10,900,3,350,1.3442,0.75,periodic,43,9330.00,1.303333
12044,1000,0.10,900,3,350,1.3265,0.75,periodic,44,9404.00,1.983423
12045,1000,0.10,900,3,350,1.3485,0.75,periodic,45,9215.00,1.392790
12046,1000,0.10,900,3,350,1.3024,0.75,periodic,46,9527.00,1.809673
12047,1000,0.10,900,3,350,1.3061,0.75,periodic,47,9464.00,2.806915
